species,fish,agei,radi,lencap,radcap,agecap,L0p
AC_TR,AC_TR_MO_03_16_010_D,6,0.506678234782525,137.86,0.631231912222812,10,1.7
AC_TR,AC_TR_MO_03_16_010_D,7,0.541019447246813,137.86,0.631231912222812,10,1.7
AC_TR,AC_TR_MO_03_16_010_D,8,0.575555975012751,137.86,0.631231912222812,10,1.7
AC_TR,AC_TR_MO_03_16_010_D,10,0.631231912222812,137.86,0.631231912222812,10,1.7
AC_TR,AC_TR_MO_03_16_011_D,0,,118.565,0.370572164853279,2,1.7
AC_TR,AC_TR_MO_03_16_011_D,1,0.296607956086607,118.565,0.370572164853279,2,1.7
AC_TR,AC_TR_MO_03_16_011_D,2,0.337466218765774,118.565,0.370572164853279,2,1.7
AC_TR,AC_TR_MO_03_16_012_D,0,0.021,146.825,0.675907224995912,9,1.7
AC_TR,AC_TR_MO_03_16_012_D,1,0.26073407867459,146.825,0.675907224995912,9,1.7
AC_TR,AC_TR_MO_03_16_012_D,2,0.35936285149103,146.825,0.675907224995912,9,1.7
AC_TR,AC_TR_MO_03_16_012_D,3,0.413471756227111,146.825,0.675907224995912,9,1.7
AC_TR,AC_TR_MO_03_16_012_D,4,0.465436401857949,146.825,0.675907224995912,9,1.7
AC_TR,AC_TR_MO_03_16_012_D,5,0.51320637284373,146.825,0.675907224995912,9,1.7
AC_TR,AC_TR_MO_03_16_012_D,6,0.556014317597028,146.825,0.675907224995912,9,1.7
AC_TR,AC_TR_MO_03_16_012_D,7,0.595920554006456,146.825,0.675907224995912,9,1.7
AC_TR,AC_TR_MO_03_16_012_D,8,0.633589543378247,146.825,0.675907224995912,9,1.7
AC_TR,AC_TR_MO_03_16_012_D,9,0.659330274064651,146.825,0.675907224995912,9,1.7
AC_TR,AC_TR_MO_03_16_013_D,0,0.017,153.409,0.61621400279928,10,1.7
AC_TR,AC_TR_MO_03_16_013_D,1,0.286587531915638,153.409,0.61621400279928,10,1.7
AC_TR,AC_TR_MO_03_16_013_D,2,0.326998180168187,153.409,0.61621400279928,10,1.7
AC_TR,AC_TR_MO_03_16_013_D,3,0.37320951095522,153.409,0.61621400279928,10,1.7
AC_TR,AC_TR_MO_03_16_013_D,4,0.415809362142473,153.409,0.61621400279928,10,1.7
AC_TR,AC_TR_MO_03_16_013_D,5,0.454273435451559,153.409,0.61621400279928,10,1.7
AC_TR,AC_TR_MO_03_16_013_D,6,0.480904145334675,153.409,0.61621400279928,10,1.7
AC_TR,AC_TR_MO_03_16_013_D,7,0.504188436690163,153.409,0.61621400279928,10,1.7
AC_TR,AC_TR_MO_03_16_013_D,8,0.52801940654866,153.409,0.61621400279928,10,1.7
AC_TR,AC_TR_MO_03_16_013_D,9,0.558468065005845,153.409,0.61621400279928,10,1.7
AC_TR,AC_TR_MO_03_16_013_D,10,0.589243196905634,153.409,0.61621400279928,10,1.7
AC_TR,AC_TR_MO_03_16_014,0,,142.726,0.826629597386159,11,1.7
AC_TR,AC_TR_MO_03_16_014,1,0.30778187837661,142.726,0.826629597386159,11,1.7
AC_TR,AC_TR_MO_03_16_014,2,0.393055237454412,142.726,0.826629597386159,11,1.7
AC_TR,AC_TR_MO_03_16_014,3,0.457821395169558,142.726,0.826629597386159,11,1.7
AC_TR,AC_TR_MO_03_16_014,4,0.515227507436646,142.726,0.826629597386159,11,1.7
AC_TR,AC_TR_MO_03_16_014,5,0.561758346162513,142.726,0.826629597386159,11,1.7
AC_TR,AC_TR_MO_03_16_014,6,0.604771034944306,142.726,0.826629597386159,11,1.7
AC_TR,AC_TR_MO_03_16_014,7,0.644598509475504,142.726,0.826629597386159,11,1.7
AC_TR,AC_TR_MO_03_16_014,8,0.693933930176657,142.726,0.826629597386159,11,1.7
AC_TR,AC_TR_MO_03_16_014,9,0.728997054354655,142.726,0.826629597386159,11,1.7
AC_TR,AC_TR_MO_03_16_014,10,0.76491166397142,142.726,0.826629597386159,11,1.7
AC_TR,AC_TR_MO_03_16_014,11,0.80150814660216,142.726,0.826629597386159,11,1.7
AC_TR,AC_TR_MO_03_16_015,0,0.022,126.488,0.58256945855283,9,1.7
AC_TR,AC_TR_MO_03_16_015,1,0.256888136756508,126.488,0.58256945855283,9,1.7
AC_TR,AC_TR_MO_03_16_015,2,0.323515092873922,126.488,0.58256945855283,9,1.7
AC_TR,AC_TR_MO_03_16_015,3,0.35861544369474,126.488,0.58256945855283,9,1.7
AC_TR,AC_TR_MO_03_16_015,4,0.392714992372692,126.488,0.58256945855283,9,1.7
AC_TR,AC_TR_MO_03_16_015,5,0.424357127996423,126.488,0.58256945855283,9,1.7
AC_TR,AC_TR_MO_03_16_015,6,0.464967659438966,126.488,0.58256945855283,9,1.7
AC_TR,AC_TR_MO_03_16_015,7,0.497960744021642,126.488,0.58256945855283,9,1.7
