"age","ypred_m","ypred_lq","ypred_uq","yrep_m","yrep_lq","yrep_uq","Species"
3,23.049693935282,22.268811452129,23.8561083261658,22.2942167130855,20.7885264395907,23.5918593543756,"Epinephelus polyphekadion"
4,26.868683777098,25.9406948201506,27.7458172337121,27.0653495757572,25.5137538612062,28.3691260752584,"Epinephelus polyphekadion"
5,29.7591963033548,28.436415351495,30.8920523661252,31.0981280708398,29.6277810983394,32.3527249725587,"Epinephelus polyphekadion"
6,31.9493423903957,30.2017916184072,33.4660203772611,34.5077272807069,33.1221379136315,35.7308018157884,"Epinephelus polyphekadion"
7,33.6105920161535,31.4402301302427,35.5917864260438,37.3912175407556,36.1046827783495,38.6111839591707,"Epinephelus polyphekadion"
8,34.8719909854155,32.2574624289944,37.2685492654739,39.8304316830324,38.5961684912239,41.0100376577883,"Epinephelus polyphekadion"
9,35.8307697910665,32.8506650102796,38.6312768144737,41.8943748963353,40.5777031372928,43.1623821678223,"Epinephelus polyphekadion"
10,36.5602705865233,33.2693720482333,39.6759045182603,43.6412506800626,42.2182918622536,45.0712661990721,"Epinephelus polyphekadion"
11,37.1158778152118,33.5635576253011,40.5050808894003,45.1201644840093,43.5083634648603,46.7466626231265,"Epinephelus polyphekadion"
12,37.5394607933963,33.7801018075361,41.2081788433818,46.3725566765607,44.5397278105706,48.2391312081437,"Epinephelus polyphekadion"
13,37.8627056632985,33.909322782899,41.7863314966199,47.4334081521001,45.3969514511675,49.5345221677652,"Epinephelus polyphekadion"
14,38.1096173449793,34.010202731476,42.2687273756738,48.3322549100505,46.0702261960367,50.721202525695,"Epinephelus polyphekadion"
0,2.44230900971174,1.16773330832477,3.74379255105551,2.43301348744019,1.1621175495658,3.71181464186395,"Epinephelus polyphekadion"
1,11.3096132049969,10.4540228217489,12.1533059012111,11.2797384814126,10.3817434336029,12.1088608495226,"Epinephelus polyphekadion"
2,17.9983977740468,17.2080357145832,18.8554051346642,17.9668175535342,17.1092869939613,18.8326229440649,"Epinephelus polyphekadion"
3,23.049693935282,22.268811452129,23.8561083261658,23.0275323995355,22.2153425858391,23.8415643208142,"Epinephelus polyphekadion"
4,26.868683777098,25.9406948201506,27.7458172337121,26.8620054999518,25.9504004796199,27.6968029357308,"Epinephelus polyphekadion"
5,29.7591963033548,28.436415351495,30.8920523661252,29.770813320577,28.5477318479539,30.8120086691725,"Epinephelus polyphekadion"
6,31.9493423903957,30.2017916184072,33.4660203772611,31.9800238255379,30.3397648349668,33.4570267518062,"Epinephelus polyphekadion"
7,33.6105920161535,31.4402301302427,35.5917864260438,33.6598691302893,31.6271064857087,35.6424354213052,"Epinephelus polyphekadion"
8,34.8719909854155,32.2574624289944,37.2685492654739,34.9386883077665,32.5085865945001,37.4654663700688,"Epinephelus polyphekadion"
9,35.8307697910665,32.8506650102796,38.6312768144737,35.9133510331812,33.1057831458679,38.952023663139,"Epinephelus polyphekadion"
0,2.44230900971174,1.16773330832477,3.74379255105551,2.36378038281797,1.10089852974976,3.62110949537826,"Epinephelus polyphekadion"
1,11.3096132049969,10.4540228217489,12.1533059012111,11.0671885806632,10.3069264140392,11.7998335769901,"Epinephelus polyphekadion"
2,17.9983977740468,17.2080357145832,18.8554051346642,17.8162601097949,17.1055082708122,18.5231209143785,"Epinephelus polyphekadion"
3,23.049693935282,22.268811452129,23.8561083261658,23.0514350714143,22.31409311552,23.8110523094919,"Epinephelus polyphekadion"
4,26.868683777098,25.9406948201506,27.7458172337121,27.1135350109149,26.3554306895003,27.8861505515777,"Epinephelus polyphekadion"
5,29.7591963033548,28.436415351495,30.8920523661252,30.2663754401101,29.4712321475046,31.0542004836039,"Epinephelus polyphekadion"
6,31.9493423903957,30.2017916184072,33.4660203772611,32.7142272153635,31.854351262444,33.5472594171889,"Epinephelus polyphekadion"
7,33.6105920161535,31.4402301302427,35.5917864260438,34.6153043669134,33.6274711557519,35.569219556791,"Epinephelus polyphekadion"
8,34.8719909854155,32.2574624289944,37.2685492654739,36.092185815865,34.9867774482977,37.1982988824244,"Epinephelus polyphekadion"
9,35.8307697910665,32.8506650102796,38.6312768144737,37.2398704532187,35.9949068136397,38.5033126479592,"Epinephelus polyphekadion"
10,36.5602705865233,33.2693720482333,39.6759045182603,38.1320049205746,36.751578135556,39.5694131351959,"Epinephelus polyphekadion"
11,37.1158778152118,33.5635576253011,40.5050808894003,38.8257000868335,37.3159498767012,40.415888593696,"Epinephelus polyphekadion"
12,37.5394607933963,33.7801018075361,41.2081788433818,39.3652571776851,37.7496821944602,41.0776947341194,"Epinephelus polyphekadion"
13,37.8627056632985,33.909322782899,41.7863314966199,39.7850512655514,38.0658035044613,41.6216316337401,"Epinephelus polyphekadion"
14,38.1096173449793,34.010202731476,42.2687273756738,40.1117633542205,38.3164029242046,42.0572449242744,"Epinephelus polyphekadion"
15,38.2984004315661,34.0829602868014,42.5977275086191,40.3661087392288,38.4944468434993,42.3999765718306,"Epinephelus polyphekadion"
0,2.44230900971174,1.16773330832477,3.74379255105551,2.55727494821963,1.24705574188302,3.9058129502296,"Epinephelus polyphekadion"
1,11.3096132049969,10.4540228217489,12.1533059012111,11.6096544939776,10.315852189655,12.9097128479122,"Epinephelus polyphekadion"
2,17.9983977740468,17.2080357145832,18.8554051346642,18.1129726125454,17.0296435169404,19.210158321158,"Epinephelus polyphekadion"
3,23.049693935282,22.268811452129,23.8561083261658,22.8153609119083,21.7158630285449,23.7305048140891,"Epinephelus polyphekadion"
4,26.868683777098,25.9406948201506,27.7458172337121,26.236721251641,24.1811816348423,27.6229942733113,"Epinephelus polyphekadion"
5,29.7591963033548,28.436415351495,30.8920523661252,28.7409021507203,25.668457661943,31.1162668542154,"Epinephelus polyphekadion"
0,2.44230900971174,1.16773330832477,3.74379255105551,3.11992155521186,1.54665798561277,4.62178985218647,"Epinephelus polyphekadion"
1,11.3096132049969,10.4540228217489,12.1533059012111,12.5722167616921,11.3759282123279,13.825909050514,"Epinephelus polyphekadion"
2,17.9983977740468,17.2080357145832,18.8554051346642,17.725835735002,16.5001282488658,18.9527294994837,"Epinephelus polyphekadion"
3,23.049693935282,22.268811452129,23.8561083261658,20.5679175216254,18.9814375487152,22.1247266973904,"Epinephelus polyphekadion"
4,26.868683777098,25.9406948201506,27.7458172337121,22.1521296217847,20.0269046993854,24.2662521085859,"Epinephelus polyphekadion"
5,29.7591963033548,28.436415351495,30.8920523661252,23.0441615696486,20.4863521785033,25.7444792469754,"Epinephelus polyphekadion"
6,31.9493423903957,30.2017916184072,33.4660203772611,23.5512746137822,20.7003095797874,26.7120180611046,"Epinephelus polyphekadion"
0,2.44230900971174,1.16773330832477,3.74379255105551,2.69723785032595,1.29487370017434,4.04659557678498,"Epinephelus polyphekadion"
1,11.3096132049969,10.4540228217489,12.1533059012111,11.9692705607927,11.1027826333449,12.9085287680648,"Epinephelus polyphekadion"
2,17.9983977740468,17.2080357145832,18.8554051346642,18.3115747557477,17.3736094014246,19.2945112350516,"Epinephelus polyphekadion"
3,23.049693935282,22.268811452129,23.8561083261658,22.6559647164063,21.6686345088472,23.6414421041277,"Epinephelus polyphekadion"
4,26.868683777098,25.9406948201506,27.7458172337121,25.6359308270781,24.5926127105371,26.6373742665587,"Epinephelus polyphekadion"
5,29.7591963033548,28.436415351495,30.8920523661252,27.6827815338364,26.5531993941633,28.8057705227233,"Epinephelus polyphekadion"
6,31.9493423903957,30.2017916184072,33.4660203772611,29.0905952084447,27.7681856038599,30.3965474142701,"Epinephelus polyphekadion"
7,33.6105920161535,31.4402301302427,35.5917864260438,30.0601681941392,28.5121629094458,31.5774224760266,"Epinephelus polyphekadion"
8,34.8719909854155,32.2574624289944,37.2685492654739,30.7287961963545,29.0005322680024,32.434383400417,"Epinephelus polyphekadion"
9,35.8307697910665,32.8506650102796,38.6312768144737,31.1904856952068,29.322834915955,33.0831522997715,"Epinephelus polyphekadion"
10,36.5602705865233,33.2693720482333,39.6759045182603,31.509690697976,29.5101913666241,33.5583412167891,"Epinephelus polyphekadion"
11,37.1158778152118,33.5635576253011,40.5050808894003,31.7306624282957,29.6344044212672,33.9143139278805,"Epinephelus polyphekadion"
0,2.44230900971174,1.16773330832477,3.74379255105551,2.74798787598414,1.34256276953994,4.09707040449436,"Epinephelus polyphekadion"
1,11.3096132049969,10.4540228217489,12.1533059012111,12.0761959788766,11.1803132720525,13.0172735538781,"Epinephelus polyphekadion"
2,17.9983977740468,17.2080357145832,18.8554051346642,18.3145132128269,17.3196519289541,19.3468036178625,"Epinephelus polyphekadion"
3,23.049693935282,22.268811452129,23.8561083261658,22.4926827798837,21.4478211912296,23.528280512415,"Epinephelus polyphekadion"
4,26.868683777098,25.9406948201506,27.7458172337121,25.2951871945653,24.2527367929465,26.3246537127908,"Epinephelus polyphekadion"
5,29.7591963033548,28.436415351495,30.8920523661252,27.1777116721134,26.0869684994872,28.3132127834611,"Epinephelus polyphekadion"
6,31.9493423903957,30.2017916184072,33.4660203772611,28.4440847114125,27.1715578659008,29.7404529824076,"Epinephelus polyphekadion"
7,33.6105920161535,31.4402301302427,35.5917864260438,29.297189057142,27.8584364886359,30.7820522535842,"Epinephelus polyphekadion"
8,34.8719909854155,32.2574624289944,37.2685492654739,29.8727019467147,28.2737243555273,31.5245989336733,"Epinephelus polyphekadion"
9,35.8307697910665,32.8506650102796,38.6312768144737,30.2614904623413,28.5338178508916,32.0598277566744,"Epinephelus polyphekadion"
10,36.5602705865233,33.2693720482333,39.6759045182603,30.5244993817022,28.7080844058066,32.4445824672295,"Epinephelus polyphekadion"
11,37.1158778152118,33.5635576253011,40.5050808894003,30.7026632075001,28.8044257883067,32.7281003222328,"Epinephelus polyphekadion"
12,37.5394607933963,33.7801018075361,41.2081788433818,30.8235152603383,28.8785651075636,32.9223973514402,"Epinephelus polyphekadion"
0,4.22800874022564,2.15948715716758,6.25597360003823,4.17649420072004,2.10699787775056,6.30223557372804,"Plectropomus laevis"
1,22.5503353812389,21.2589706556118,23.8910120814895,22.3578448247744,20.7898362948417,23.8842618594843,"Plectropomus laevis"
2,35.8838317739953,34.5221882524202,37.3242452082615,35.71625088849,34.1192147538892,37.3059136415214,"Plectropomus laevis"
3,45.5951474178163,44.2286416058188,46.9226525125123,45.540489213949,44.1108467604848,46.9355110936069,"Plectropomus laevis"
4,52.6742402593363,51.2155851239462,54.0212134197182,52.7724415936824,51.3472668075296,54.0848790317842,"Plectropomus laevis"
5,57.838852687075,56.0080884822505,59.5124723347353,58.1011431569215,56.2612819272808,59.7012344122313,"Plectropomus laevis"
6,61.6098279057306,59.2216944028399,63.7374444443247,62.0311494577035,59.5716123847039,64.22169647045,"Plectropomus laevis"
7,64.3654572871743,61.3708536287981,66.9608360691251,64.9322850423818,61.8029803760418,67.7802332128386,"Plectropomus laevis"
8,66.3807337592792,62.7765265530098,69.4447656489544,67.0758800944395,63.3552902436262,70.5738999799105,"Plectropomus laevis"
9,67.8557296636586,63.7685783163046,71.3745578573782,68.6611912093976,64.4403064083211,72.7909672891176,"Plectropomus laevis"
10,68.9361310492711,64.4478907993819,72.8373004151604,69.8346841732369,65.1830060969194,74.5061416837436,"Plectropomus laevis"
11,69.7281097564232,64.9089067928839,73.9759993475634,70.7041208977743,65.6603973015802,75.8385723917942,"Plectropomus laevis"
0,4.22800874022564,2.15948715716758,6.25597360003823,3.58126549418721,1.75069820499289,5.54846779470571,"Plectropomus laevis"
1,22.5503353812389,21.2589706556118,23.8910120814895,19.9631909823668,18.0627480432794,21.7229850640088,"Plectropomus laevis"
2,35.8838317739953,34.5221882524202,37.3242452082615,33.2196622738501,31.0081663535785,35.2588890053577,"Plectropomus laevis"
3,45.5951474178163,44.2286416058188,46.9226525125123,43.9490130147106,41.6062911166677,46.1051299143835,"Plectropomus laevis"
4,52.6742402593363,51.2155851239462,54.0212134197182,52.634644628923,50.3071064359651,54.8120545429053,"Plectropomus laevis"
5,57.838852687075,56.0080884822505,59.5124723347353,59.6671774379138,57.4887269158897,61.7419127701618,"Plectropomus laevis"
6,61.6098279057306,59.2216944028399,63.7374444443247,65.3623183292811,63.3996912663582,67.2928698037859,"Plectropomus laevis"
7,64.3654572871743,61.3708536287981,66.9608360691251,69.9752760226474,68.2245458415107,71.8192122107699,"Plectropomus laevis"
8,66.3807337592792,62.7765265530098,69.4447656489544,73.7123932159142,72.0495775047539,75.5147809073646,"Plectropomus laevis"
9,67.8557296636586,63.7685783163046,71.3745578573782,76.7405347211774,75.0629097526999,78.4970255953734,"Plectropomus laevis"
10,68.9361310492711,64.4478907993819,72.8373004151604,79.1946659268812,77.4047822116029,81.0008212913079,"Plectropomus laevis"
11,69.7281097564232,64.9089067928839,73.9759993475634,81.1839715786514,79.1836003582977,83.1549991525433,"Plectropomus laevis"
12,70.3091041958126,65.1951495629622,74.8719714245848,82.7967969595459,80.6117231088757,84.9184198371544,"Plectropomus laevis"
13,70.7356411937894,65.4276474084915,75.5599092603045,84.1046388593026,81.668927802595,86.45032265211,"Plectropomus laevis"
14,71.0490159319355,65.5510711475335,76.0949484767871,85.1653696695045,82.5570444114534,87.7169637185459,"Plectropomus laevis"
15,71.2794200303019,65.6530679331912,76.5056489864197,86.0258424512795,83.2422806628155,88.7781010396221,"Plectropomus laevis"
16,71.4489442918476,65.7323291450883,76.8073884051886,86.7239962245584,83.7142547199628,89.681943971805,"Plectropomus laevis"
17,71.5737646946084,65.7801094246141,77.0343381066494,87.2905576800134,84.1118660668386,90.4028947398364,"Plectropomus laevis"
18,71.6657350931947,65.817574136467,77.207352906303,87.7504169360909,84.4355410358639,91.057558445306,"Plectropomus laevis"
19,71.7335485901812,65.8412500079157,77.3386960701851,88.1237399846079,84.6833084779147,91.5788855022314,"Plectropomus laevis"
20,71.7835850646523,65.856316724352,77.4388712987081,88.4268683894381,84.8956331823468,92.025922729806,"Plectropomus laevis"
21,71.8205301565702,65.8666498086069,77.5151827965872,88.6730470605867,85.0575801989867,92.3843144207244,"Plectropomus laevis"
22,71.8478276879857,65.8737364642886,77.5727351479691,88.8730130669262,85.1922701424348,92.6811984719152,"Plectropomus laevis"
0,4.22800874022564,2.15948715716758,6.25597360003823,4.51726736968218,2.33453409020407,6.78762888047568,"Plectropomus laevis"
1,22.5503353812389,21.2589706556118,23.8910120814895,23.4644776115867,20.7879911196232,25.9850194272917,"Plectropomus laevis"
2,35.8838317739953,34.5221882524202,37.3242452082615,36.4274788281933,34.0315727156052,38.5204626667321,"Plectropomus laevis"
3,45.5951474178163,44.2286416058188,46.9226525125123,45.3503722669937,43.4699706429577,46.9532634215976,"Plectropomus laevis"
4,52.6742402593363,51.2155851239462,54.0212134197182,51.52867042108,48.3119322216026,53.7227088568479,"Plectropomus laevis"
5,57.838852687075,56.0080884822505,59.5124723347353,55.8311826072214,50.8813534443794,59.6016197985938,"Plectropomus laevis"
6,61.6098279057306,59.2216944028399,63.7374444443247,58.8441624743263,52.3549102636361,64.5927506437108,"Plectropomus laevis"
0,4.22800874022564,2.15948715716758,6.25597360003823,4.93343867256382,2.56751848112538,7.27046578030953,"Plectropomus laevis"
1,22.5503353812389,21.2589706556118,23.8910120814895,24.6695866892775,22.9036344477555,26.6173867254193,"Plectropomus laevis"
2,35.8838317739953,34.5221882524202,37.3242452082615,37.0474089445337,35.1251006797418,38.933768207726,"Plectropomus laevis"
3,45.5951474178163,44.2286416058188,46.9226525125123,44.8342548944163,42.7793199907346,46.6060267245067,"Plectropomus laevis"
4,52.6742402593363,51.2155851239462,54.0212134197182,49.7476637144889,47.3372507479472,51.8595646374631,"Plectropomus laevis"
5,57.838852687075,56.0080884822505,59.5124723347353,52.8570800723478,49.8047788504519,55.6020134818846,"Plectropomus laevis"
6,61.6098279057306,59.2216944028399,63.7374444443247,54.830512252387,51.1580482698756,58.3247091288861,"Plectropomus laevis"
7,64.3654572871743,61.3708536287981,66.9608360691251,56.086505778752,51.9157872281569,60.1595317761023,"Plectropomus laevis"
8,66.3807337592792,62.7765265530098,69.4447656489544,56.8880927543107,52.3578739402176,61.4095694164245,"Plectropomus laevis"
9,67.8557296636586,63.7685783163046,71.3745578573782,57.4010600386105,52.604890794772,62.293817336909,"Plectropomus laevis"
10,68.9361310492711,64.4478907993819,72.8373004151604,57.7302022217265,52.7282378724049,62.8931301665886,"Plectropomus laevis"
0,4.22800874022564,2.15948715716758,6.25597360003823,4.56642855285658,2.32994306108492,6.75414466845841,"Plectropomus laevis"
1,22.5503353812389,21.2589706556118,23.8910120814895,23.659884421254,22.0058929446725,25.4848470494702,"Plectropomus laevis"
2,35.8838317739953,34.5221882524202,37.3242452082615,36.6483707339666,34.9632436144767,38.4185331230998,"Plectropomus laevis"
3,45.5951474178163,44.2286416058188,46.9226525125123,45.5047148061468,43.8760737953108,47.042415494702,"Plectropomus laevis"
4,52.6742402593363,51.2155851239462,54.0212134197182,51.5575076131935,49.4727462324299,53.2613946073178,"Plectropomus laevis"
5,57.838852687075,56.0080884822505,59.5124723347353,55.7036730493503,52.8878819534504,58.1520721507915,"Plectropomus laevis"
6,61.6098279057306,59.2216944028399,63.7374444443247,58.5501760903262,54.8077368612461,61.9184635960959,"Plectropomus laevis"
7,64.3654572871743,61.3708536287981,66.9608360691251,60.5087328679627,55.9568997587304,64.6566101069464,"Plectropomus laevis"
8,66.3807337592792,62.7765265530098,69.4447656489544,61.8592683005041,56.6961168467781,66.7724842026873,"Plectropomus laevis"
9,67.8557296636586,63.7685783163046,71.3745578573782,62.7925385363403,57.1254326637601,68.388196327483,"Plectropomus laevis"
0,4.22800874022564,2.15948715716758,6.25597360003823,4.90438992847367,2.53969984988423,7.23113253425683,"Plectropomus laevis"
1,22.5503353812389,21.2589706556118,23.8910120814895,24.5931741986692,22.9034269083002,26.446118862239,"Plectropomus laevis"
2,35.8838317739953,34.5221882524202,37.3242452082615,37.0366201140372,35.1559941492984,38.8662053735207,"Plectropomus laevis"
3,45.5951474178163,44.2286416058188,46.9226525125123,44.9186866362278,42.9574658680488,46.6973402880815,"Plectropomus laevis"
4,52.6742402593363,51.2155851239462,54.0212134197182,49.9224574090061,47.6803669265758,51.9455394201351,"Plectropomus laevis"
5,57.838852687075,56.0080884822505,59.5124723347353,53.1058775757258,50.4823191041742,55.5623479300122,"Plectropomus laevis"
6,61.6098279057306,59.2216944028399,63.7374444443247,55.1354856346938,51.9962345367988,58.0690348957514,"Plectropomus laevis"
7,64.3654572871743,61.3708536287981,66.9608360691251,56.4321733810598,52.8555050815579,59.7883482376766,"Plectropomus laevis"
8,66.3807337592792,62.7765265530098,69.4447656489544,57.262306718869,53.4050728475792,61.0000017725652,"Plectropomus laevis"
9,67.8557296636586,63.7685783163046,71.3745578573782,57.7948249813359,53.6794518040523,61.8616511677899,"Plectropomus laevis"
10,68.9361310492711,64.4478907993819,72.8373004151604,58.1371046055176,53.8425488645806,62.4549266627078,"Plectropomus laevis"
11,69.7281097564232,64.9089067928839,73.9759993475634,58.3575361813089,53.9472390175001,62.8137328599752,"Plectropomus laevis"
12,70.3091041958126,65.1951495629622,74.8719714245848,58.4997689619326,54.0191445695039,63.0664108134834,"Plectropomus laevis"
0,4.22800874022564,2.15948715716758,6.25597360003823,3.74835954375675,1.85368244236138,5.71934021609635,"Plectropomus laevis"
1,22.5503353812389,21.2589706556118,23.8910120814895,20.6867417976812,19.1847966084987,22.1210903190868,"Plectropomus laevis"
2,35.8838317739953,34.5221882524202,37.3242452082615,34.0644361746551,32.4730253441476,35.644573938511,"Plectropomus laevis"
3,45.5951474178163,44.2286416058188,46.9226525125123,44.6317918468895,42.9742043622698,46.352253532732,"Plectropomus laevis"
4,52.6742402593363,51.2155851239462,54.0212134197182,52.9806483100479,51.3137622491483,54.7164244974792,"Plectropomus laevis"
5,57.838852687075,56.0080884822505,59.5124723347353,59.5779019006904,57.9652693260789,61.2688812260446,"Plectropomus laevis"
6,61.6098279057306,59.2216944028399,63.7374444443247,64.7919468998569,63.2310977956716,66.4676125744671,"Plectropomus laevis"
7,64.3654572871743,61.3708536287981,66.9608360691251,68.9135074429805,67.3421281480247,70.6054352535934,"Plectropomus laevis"
8,66.3807337592792,62.7765265530098,69.4447656489544,72.1720530430837,70.5126737428899,73.9303723857857,"Plectropomus laevis"
9,67.8557296636586,63.7685783163046,71.3745578573782,74.7487362708678,72.9437675065565,76.6063993509575,"Plectropomus laevis"
10,68.9361310492711,64.4478907993819,72.8373004151604,76.786591201506,74.8231683992135,78.7894894079306,"Plectropomus laevis"
11,69.7281097564232,64.9089067928839,73.9759993475634,78.3985739972169,76.2351313843592,80.5471514455915,"Plectropomus laevis"
12,70.3091041958126,65.1951495629622,74.8719714245848,79.6739033087823,77.3248541072435,81.9608903919333,"Plectropomus laevis"
13,70.7356411937894,65.4276474084915,75.5599092603045,80.6830608704736,78.1812883905328,83.1197812852775,"Plectropomus laevis"
14,71.0490159319355,65.5510711475335,76.0949484767871,81.4817360927509,78.8225148460648,84.0933267300516,"Plectropomus laevis"
15,71.2794200303019,65.6530679331912,76.5056489864197,82.1139381951939,79.3077346412236,84.8615992575743,"Plectropomus laevis"
16,71.4489442918476,65.7323291450883,76.8073884051886,82.6144519867252,79.6975584725842,85.5294661424968,"Plectropomus laevis"
17,71.5737646946084,65.7801094246141,77.0343381066494,83.0107760547145,79.9916372435245,86.0219273957902,"Plectropomus laevis"
18,71.6657350931947,65.817574136467,77.207352906303,83.3246527176361,80.228243587747,86.4652185821588,"Plectropomus laevis"
19,71.7335485901812,65.8412500079157,77.3386960701851,83.5732759360671,80.4052868758375,86.8065588042293,"Plectropomus laevis"
20,71.7835850646523,65.856316724352,77.4388712987081,83.7702451336858,80.5421231478548,87.0761073948651,"Plectropomus laevis"
21,71.8205301565702,65.8666498086069,77.5151827965872,83.9263185072626,80.6420495077007,87.2827306954935,"Plectropomus laevis"
0,4.22800874022564,2.15948715716758,6.25597360003823,3.85946620691957,1.94123286788644,5.85124993692931,"Plectropomus laevis"
1,22.5503353812389,21.2589706556118,23.8910120814895,21.1481982635491,19.7283034271038,22.5505517509161,"Plectropomus laevis"
2,35.8838317739953,34.5221882524202,37.3242452082615,34.5640780548687,33.0722264323589,35.9861658837859,"Plectropomus laevis"
3,45.5951474178163,44.2286416058188,46.9226525125123,44.9778121197176,43.396198142108,46.4822892882258,"Plectropomus laevis"
4,52.6742402593363,51.2155851239462,54.0212134197182,53.0636463729872,51.553195404193,54.6025826685741,"Plectropomus laevis"
5,57.838852687075,56.0080884822505,59.5124723347353,59.3438529887865,57.9055381036589,60.9121170555605,"Plectropomus laevis"
6,61.6098279057306,59.2216944028399,63.7374444443247,64.2231077454723,62.6223846765199,65.924192790981,"Plectropomus laevis"
7,64.3654572871743,61.3708536287981,66.9608360691251,68.0150633261919,66.2124534521128,69.9171095779767,"Plectropomus laevis"
8,66.3807337592792,62.7765265530098,69.4447656489544,70.9628964494179,68.8410788779222,73.1220075785712,"Plectropomus laevis"
9,67.8557296636586,63.7685783163046,71.3745578573782,73.2552002540206,70.7483050862242,75.7270936946379,"Plectropomus laevis"
10,68.9361310492711,64.4478907993819,72.8373004151604,75.0382801591503,72.1666204755974,77.8488029682405,"Plectropomus laevis"
11,69.7281097564232,64.9089067928839,73.9759993475634,76.4256699942901,73.2598925403531,79.559578890166,"Plectropomus laevis"
12,70.3091041958126,65.1951495629622,74.8719714245848,77.5054990418747,74.0821351435424,80.9174660840754,"Plectropomus laevis"
13,70.7356411937894,65.4276474084915,75.5599092603045,78.3461970558532,74.7094708217518,82.0342335749612,"Plectropomus laevis"
14,71.0490159319355,65.5510711475335,76.0949484767871,79.0009135437911,75.1472442388572,82.8860254246885,"Plectropomus laevis"
15,71.2794200303019,65.6530679331912,76.5056489864197,79.5109421069791,75.4818656485107,83.6417532749069,"Plectropomus laevis"
16,71.4489442918476,65.7323291450883,76.8073884051886,79.9083746321301,75.7336228797474,84.2203177913542,"Plectropomus laevis"
0,4.22800874022564,2.15948715716758,6.25597360003823,3.81964130060445,1.9058288786759,5.82825270944014,"Plectropomus laevis"
1,22.5503353812389,21.2589706556118,23.8910120814895,20.9718531064979,19.4290215871794,22.4306763820019,"Plectropomus laevis"
2,35.8838317739953,34.5221882524202,37.3242452082615,34.3668853077594,32.741185941204,35.8863022510818,"Plectropomus laevis"
3,45.5951474178163,44.2286416058188,46.9226525125123,44.8302731442501,43.1647022126925,46.4345473981632,"Plectropomus laevis"
4,52.6742402593363,51.2155851239462,54.0212134197182,53.0056110547191,51.4026638258309,54.5760201570226,"Plectropomus laevis"
5,57.838852687075,56.0080884822505,59.5124723347353,59.3947720120954,57.900136679762,60.872520285023,"Plectropomus laevis"
6,61.6098279057306,59.2216944028399,63.7374444443247,64.3892094271001,62.9603611829462,65.8308657854338,"Plectropomus laevis"
7,64.3654572871743,61.3708536287981,66.9608360691251,68.2943246755515,66.8063901500152,69.7857347901425,"Plectropomus laevis"
8,66.3807337592792,62.7765265530098,69.4447656489544,71.3484410116187,69.6446118478621,72.9887093566758,"Plectropomus laevis"
9,67.8557296636586,63.7685783163046,71.3745578573782,73.7375812725263,71.7975729517203,75.5815697785454,"Plectropomus laevis"
10,68.9361310492711,64.4478907993819,72.8373004151604,75.6069801644724,73.4309475557814,77.6922957627514,"Plectropomus laevis"
11,69.7281097564232,64.9089067928839,73.9759993475634,77.0700548430812,74.6130679044502,79.3889848748749,"Plectropomus laevis"
12,70.3091041958126,65.1951495629622,74.8719714245848,78.2153966298028,75.5280427346118,80.7788060458308,"Plectropomus laevis"
13,70.7356411937894,65.4276474084915,75.5599092603045,79.1122216987125,76.2129749673619,81.8721634048911,"Plectropomus laevis"
14,71.0490159319355,65.5510711475335,76.0949484767871,79.8146214070142,76.7277950138927,82.7823524345405,"Plectropomus laevis"
15,71.2794200303019,65.6530679331912,76.5056489864197,80.3648774063227,77.1061611440575,83.5192989053039,"Plectropomus laevis"
16,71.4489442918476,65.7323291450883,76.8073884051886,80.7960479333887,77.4145604186855,84.1135325409656,"Plectropomus laevis"
17,71.5737646946084,65.7801094246141,77.0343381066494,81.1339859918771,77.6612189987423,84.6083229223383,"Plectropomus laevis"
18,71.6657350931947,65.817574136467,77.207352906303,81.3989145926653,77.8382487690378,84.9823739611264,"Plectropomus laevis"
19,71.7335485901812,65.8412500079157,77.3386960701851,81.6066565604692,77.9770386653545,85.2794220151874,"Plectropomus laevis"
20,71.7835850646523,65.856316724352,77.4388712987081,81.7695948853356,78.0839377869982,85.5419627329071,"Plectropomus laevis"
0,4.22800874022564,2.15948715716758,6.25597360003823,3.79611129359382,1.87906234785483,5.79398729986792,"Plectropomus laevis"
1,22.5503353812389,21.2589706556118,23.8910120814895,20.8663399040974,18.6722035368616,22.6417076885496,"Plectropomus laevis"
2,35.8838317739953,34.5221882524202,37.3242452082615,34.2274405339039,31.6213243711761,36.1233601012845,"Plectropomus laevis"
3,45.5951474178163,44.2286416058188,46.9226525125123,44.6926860093112,42.2175944506506,46.511324293131,"Plectropomus laevis"
4,52.6742402593363,51.2155851239462,54.0212134197182,52.895473107668,50.8714874796687,54.5604050998651,"Plectropomus laevis"
5,57.838852687075,56.0080884822505,59.5124723347353,59.3294409062587,57.6964430940983,60.9809995561585,"Plectropomus laevis"
6,61.6098279057306,59.2216944028399,63.7374444443247,64.3795688058109,62.5430237101238,66.238834043014,"Plectropomus laevis"
7,64.3654572871743,61.3708536287981,66.9608360691251,68.3462983278132,65.8914586145946,70.6312796600348,"Plectropomus laevis"
8,66.3807337592792,62.7765265530098,69.4447656489544,71.4642560335118,68.2464853342996,74.4660919056158,"Plectropomus laevis"
9,67.8557296636586,63.7685783163046,71.3745578573782,73.9167955319169,70.0667432582977,77.6745662300383,"Plectropomus laevis"
10,68.9361310492711,64.4478907993819,72.8373004151604,75.8472996558502,71.4117757569044,80.2999462159099,"Plectropomus laevis"
