"Species","Location","Agei","Estimate","Est.Error","Q2.5","Q97.5"
"Epinephelus merra","Moorea",0.1,0.684672404118753,0.717928947479791,-0.979225239230817,1.66271374591672
"Epinephelus merra","Moorea",0.2,0.979463268705696,0.705615325721724,-0.651935142444874,1.95379040494105
"Epinephelus merra","Moorea",0.3,1.2738396341765,0.693963424086244,-0.322901914258098,2.24649729495419
"Epinephelus merra","Moorea",0.4,1.56780208752068,0.682999814406244,0.00422512957308454,2.53906273600365
"Epinephelus merra","Moorea",0.5,1.86135121489049,0.672750783397995,0.324281943119564,2.83236298553397
"Epinephelus merra","Moorea",0.6,2.1544876016022,0.663242030944066,0.641112786113777,3.12760427212731
"Epinephelus merra","Moorea",0.7,2.44721183213723,0.654498338419817,0.959335285885976,3.42637799357618
"Epinephelus merra","Moorea",0.8,2.73952449014339,0.646543212628785,1.28065021264852,3.72175050934623
"Epinephelus merra","Moorea",0.9,3.03142615843606,0.639398513093338,1.6013999306871,4.02226348780516
"Epinephelus merra","Moorea",1,3.32291741899939,0.63308407257831,1.92198773020161,4.31867973016868
"Epinephelus merra","Moorea",1.1,3.61399885298751,0.627617322610162,2.24159576916463,4.61827554517235
"Epinephelus merra","Moorea",1.2,3.90467104072567,0.62301293717492,2.55589972361601,4.91800105776056
"Epinephelus merra","Moorea",1.3,4.19493456171151,0.619282508521634,2.86999147672839,5.22026372357728
"Epinephelus merra","Moorea",1.4,4.48478999461617,0.616434268886615,3.17321219022553,5.52139496703339
"Epinephelus merra","Moorea",1.5,4.77423791728554,0.614472870877408,3.46808209067133,5.82175645561238
"Epinephelus merra","Moorea",1.6,5.06327890674141,0.613399237199822,3.77258753115906,6.12350829413742
"Epinephelus merra","Moorea",1.7,5.35191353918264,0.613210487472768,4.07168382073051,6.42183353107243
"Epinephelus merra","Moorea",1.8,5.64014238998641,0.613899946260303,4.36669502952892,6.73292629262059
"Epinephelus merra","Moorea",1.9,5.92796603370933,0.615457232454142,4.65620109671742,7.03726122810855
"Epinephelus merra","Moorea",2,6.21538504408862,0.617868426111772,4.93786587045684,7.33714887765565
"Epinephelus merra","Moorea",2.1,6.50239999404335,0.621116305150088,5.21959915640635,7.64393668357764
"Epinephelus merra","Moorea",2.2,6.78901145567556,0.625180641224363,5.49925330542027,7.94667274322655
"Epinephelus merra","Moorea",2.3,7.07522000027145,0.630038541916918,5.77964946599843,8.25154617590911
"Epinephelus merra","Moorea",2.4,7.36102619830254,0.635664825140513,6.06054472873639,8.55356836625201
"Epinephelus merra","Moorea",2.5,7.64643061942686,0.642032411435928,6.34135800279892,8.85716503176665
"Epinephelus merra","Moorea",2.6,7.93143383249012,0.649112720516993,6.61878920282661,9.16245897278651
"Epinephelus merra","Moorea",2.7,8.21603640552684,0.656876059818597,6.89579820601279,9.47170236798426
"Epinephelus merra","Moorea",2.8,8.50023890576158,0.665291994719047,7.16204877376406,9.77505364976449
"Epinephelus merra","Moorea",2.9,8.78404189961001,0.674329692311685,7.43201348809575,10.0791436019842
"Epinephelus merra","Moorea",3,9.06744595268018,0.683958232882206,7.69170674154852,10.3862731464612
"Epinephelus merra","Moorea",3.1,9.35045162977359,0.694146885434259,7.95558011243772,10.6890239916036
"Epinephelus merra","Moorea",3.2,9.63305949488641,0.704865345568836,8.22060320588354,10.9931385030956
"Epinephelus merra","Moorea",3.3,9.91527011121059,0.716083935682936,8.48085639655555,11.2993066609221
"Epinephelus merra","Moorea",3.4,10.197084041135,0.727773768773712,8.73936630131617,11.6040963118076
"Epinephelus merra","Moorea",3.5,10.4785018462468,0.739906878114628,8.99846751116496,11.9123425127691
"Epinephelus merra","Moorea",3.6,10.7595240873321,0.752456315734643,9.24955846562369,12.2189576543802
"Epinephelus merra","Moorea",3.7,11.0401513243777,0.765396223020658,9.5071552635058,12.5251079977639
"Epinephelus merra","Moorea",3.8,11.3203841165719,0.778701876925886,9.75904128195982,12.8348210863462
"Epinephelus merra","Moorea",3.9,11.6002230223055,0.792349715252358,10.0064402637276,13.1420828018592
"Epinephelus merra","Moorea",4,11.8796685991734,0.806317344331572,10.253221143445,13.4470589876618
"Epinephelus merra","Moorea",4.1,12.1587214039755,0.820583532194717,10.5063566593923,13.7519091244801
"Epinephelus merra","Moorea",4.2,12.4373819927175,0.835128190037507,10.7555595186767,14.0645102333774
"Epinephelus merra","Moorea",4.3,12.7156509206129,0.849932344472004,11.009844533758,14.3752091049244
"Epinephelus merra","Moorea",4.4,12.9935287420831,0.864978102739408,11.2589405495425,14.6877832623487
"Epinephelus merra","Moorea",4.5,13.2710160107594,0.880248612748657,11.5089721205488,14.9972143556323
"Epinephelus merra","Moorea",4.6,13.5481132794836,0.895728019515609,11.7598506543808,15.3118639689044
"Epinephelus merra","Moorea",4.7,13.8248211003094,0.911401419312606,12.0006723540104,15.6253558985888
"Epinephelus merra","Moorea",4.8,14.1011400245035,0.92725481260133,12.2443252716773,15.9278900554718
"Epinephelus merra","Moorea",4.9,14.3770706025466,0.943275056613836,12.489412887187,16.2354076295302
"Epinephelus merra","Moorea",5,14.6526133841346,0.959449818266886,12.7277368331568,16.543669097155
"Epinephelus merra","Moorea",5.1,14.9277689181797,0.975767527941401,12.9717246290467,16.8488608311523
"Epinephelus merra","Moorea",5.2,15.2025377528117,0.992217334529802,13.2094480732641,17.1577031576023
"Epinephelus merra","Moorea",5.3,15.4769204353789,1.00878906204669,13.4514321616497,17.4717829024293
"Epinephelus merra","Moorea",5.4,15.7509175124493,1.02547316801007,13.6917434393526,17.7773882883451
"Epinephelus merra","Moorea",5.5,16.0245295298118,1.04226070372851,13.9332172151322,18.0858131123641
"Epinephelus merra","Moorea",5.6,16.2977570324771,1.05914327657221,14.1770671841949,18.3924321968258
"Epinephelus merra","Moorea",5.7,16.5706005646791,1.07611301426019,14.412724005315,18.6959480570165
"Epinephelus merra","Moorea",5.8,16.8430606698759,1.09316253116027,14.6515817209233,19.0018405747496
"Epinephelus merra","Moorea",5.9,17.1151378907507,1.11028489657128,14.8860595767529,19.3150405823788
"Epinephelus merra","Moorea",6,17.3868327692133,1.12747360493645,15.124344880527,19.6199581007441
"Epinephelus merra","Moorea",6.1,17.658145846401,1.144722547922,15.3658024208931,19.9299828819005
"Epinephelus merra","Moorea",6.2,17.9290776626796,1.16202598828482,15.6041011807222,20.2362356229547
"Epinephelus merra","Moorea",6.3,18.1996287576447,1.17937853544594,15.841575668729,20.5417256254066
"Epinephelus merra","Moorea",6.4,18.4697996701228,1.19677512268306,16.0764070696829,20.8466904249591
"Epinephelus merra","Moorea",6.5,18.7395909381722,1.2142109858532,16.3067489712853,21.1542264248565
"Epinephelus merra","Moorea",6.6,19.0090030990845,1.23168164355699,16.5426663546931,21.4552330167227
"Epinephelus merra","Moorea",6.7,19.2780366893851,1.24918287865713,16.778907331136,21.7587343549132
"Epinephelus merra","Moorea",6.8,19.5466922448349,1.26671072106591,17.0204403487369,22.0622223897594
"Epinephelus merra","Moorea",6.9,19.814970300431,1.2842614317198,17.2591929097162,22.3661375468414
"Epinephelus merra","Moorea",7,20.0828713904082,1.30183148766223,17.4921253083434,22.6739102908206
"Epinephelus merra","Moorea",7.1,20.3503960482395,1.31941756815996,17.7322945458007,22.9794830135516
"Epinephelus merra","Moorea",7.2,20.6175448066376,1.33701654178173,17.9642877968301,23.2879081920922
"Epinephelus merra","Moorea",7.3,20.8843181975562,1.35462545437251,18.192980614912,23.5870118409756
"Epinephelus merra","Moorea",7.4,21.1507167521904,1.37224151786025,18.4260079645091,23.8921029592399
"Epinephelus merra","Moorea",7.5,21.4167410009785,1.3898620998361,18.6536439125831,24.1970663085647
"Epinephelus merra","Moorea",7.6,21.6823914736027,1.40748471385295,18.8861839584406,24.4986042766163
"Epinephelus merra","Moorea",7.7,21.9476686989903,1.42510701039076,19.1159442408008,24.7959489713952
"Epinephelus merra","Moorea",7.8,22.2125732053145,1.44272676844064,19.3450849523537,25.1026067776271
"Epinephelus merra","Moorea",7.9,22.4771055199962,1.460341887663,19.5754765205208,25.4065636360541
"Epinephelus merra","Moorea",8,22.7412661697042,1.47795038107841,19.8075001691977,25.704721391077
"Epinephelus merra","Gambiers",0,0.134322601682094,0.464462332787639,-0.810973632190042,0.827957191306064
"Epinephelus merra","Gambiers",0.1,0.309765024528586,0.461061217924294,-0.629233796748112,1.00627142052661
"Epinephelus merra","Gambiers",0.2,0.48506098017547,0.458110757576427,-0.443968214378104,1.18686110363297
"Epinephelus merra","Gambiers",0.3,0.660210591815141,0.455617339463294,-0.259143739819713,1.36826178497959
"Epinephelus merra","Gambiers",0.4,0.835213982535608,0.453586131004178,-0.0771226121769322,1.54954392877848
"Epinephelus merra","Gambiers",0.5,1.01007127532059,0.452020993164871,0.103363215464705,1.73111461103728
"Epinephelus merra","Gambiers",0.6,1.18478259304958,0.450924411324627,0.283822434994272,1.91192258690518
"Epinephelus merra","Gambiers",0.7,1.35934805849798,0.450297445592083,0.465537767526661,2.09530476522863
"Epinephelus merra","Gambiers",0.8,1.53376779433714,0.45013970239151,0.648065753049437,2.2795559870359
"Epinephelus merra","Gambiers",0.9,1.70804192313449,0.450449328418565,0.8268989643143,2.46370600650904
"Epinephelus merra","Gambiers",1,1.88217056735358,0.451223027270432,1.00337922887853,2.6493774278702
"Epinephelus merra","Gambiers",1.1,2.05615384935423,0.452456098238927,1.17615511872672,2.83559436124703
"Epinephelus merra","Gambiers",1.2,2.22999189139256,0.454142495969337,1.34817078525882,3.01948376358671
"Epinephelus merra","Gambiers",1.3,2.40368481562111,0.456274908981926,1.51900590511016,3.20369471218994
"Epinephelus merra","Gambiers",1.4,2.57723274408893,0.458844854469058,1.6881982016775,3.38768502016622
"Epinephelus merra","Gambiers",1.5,2.75063579874165,0.461842786348957,1.85626239152726,3.57714952122453
"Epinephelus merra","Gambiers",1.6,2.9238941014216,0.465258213293837,2.02305981106749,3.76310927596721
"Epinephelus merra","Gambiers",1.7,3.09700777386785,0.469079823357788,2.18780155826399,3.95004624978628
"Epinephelus merra","Gambiers",1.8,3.26997693771634,0.473295611897711,2.35415216821996,4.13789190340173
"Epinephelus merra","Gambiers",1.9,3.44280171449994,0.4778930096874,2.51710225857632,4.32395654183107
"Epinephelus merra","Gambiers",2,3.61548222564858,0.482859008442068,2.682521832089,4.51222268001658
"Epinephelus merra","Gambiers",2.1,3.78801859248928,0.488180281365826,2.84289889149383,4.69922151273482
"Epinephelus merra","Gambiers",2.2,3.96041093624628,0.493843296775167,3.00263917955037,4.88992571428721
"Epinephelus merra","Gambiers",2.3,4.13265937804111,0.499834423307059,3.16162034348096,5.07593485878355
"Epinephelus merra","Gambiers",2.4,4.30476403889268,0.506140025664955,3.32029992008264,5.26361771557194
"Epinephelus merra","Gambiers",2.5,4.47672503971739,0.512746550269417,3.47645912271609,5.45005310021968
"Epinephelus merra","Gambiers",2.6,4.64854250132917,0.519640600547844,3.63734005408222,5.6376376429444
"Epinephelus merra","Gambiers",2.7,4.82021654443961,0.5268090019112,3.79036981153411,5.82580128862512
"Epinephelus merra","Gambiers",2.8,4.99174728965803,0.534238856721056,3.9448839350483,6.01446207980307
"Epinephelus merra","Gambiers",2.9,5.16313485749156,0.541917589748043,4.0998450076182,6.20431324129278
"Epinephelus merra","Gambiers",3,5.33437936834526,0.549832984766614,4.25396481930671,6.390919256571
"Epinephelus merra","Gambiers",3.1,5.50548094252216,0.55797321302617,4.41052175749889,6.58111356237448
"Epinephelus merra","Gambiers",3.2,5.67643970022338,0.566326854392113,4.56367616642211,6.76922576315566
"Epinephelus merra","Gambiers",3.3,5.84725576154821,0.574882911969236,4.71659854342934,6.95876032654038
"Epinephelus merra","Gambiers",3.4,6.01792924649419,0.583630821011256,4.87198259514059,7.15141559136928
"Epinephelus merra","Gambiers",3.5,6.1884602749572,0.592560452890863,5.02644841202419,7.34109378959068
"Epinephelus merra","Gambiers",3.6,6.35884896673157,0.601662114860164,5.17786335045507,7.52942732710571
"Epinephelus merra","Gambiers",3.7,6.52909544151011,0.610926546277032,5.32969665725895,7.71666411525223
"Epinephelus merra","Gambiers",3.8,6.69919981888425,0.620344911912706,5.47832893989854,7.90777580791083
"Epinephelus merra","Gambiers",3.9,6.86916221834412,0.629908792893335,5.6300590286527,8.09604715455478
"Epinephelus merra","Gambiers",4,7.03898275927859,0.639610175765671,5.77825382151418,8.28742699567004
"Epinephelus merra","Gambiers",4.1,7.20866156097544,0.649441440116547,5.92675595262961,8.48108605385236
"Epinephelus merra","Gambiers",4.2,7.37819874262135,0.659395345118538,6.077475074255,8.67031126524235
"Epinephelus merra","Gambiers",4.3,7.54759442330207,0.669465015321115,6.22687175109946,8.85992404759842
"Epinephelus merra","Gambiers",4.4,7.71684872200244,0.679643925958118,6.3734241295336,9.04646432020175
"Epinephelus merra","Gambiers",4.5,7.88596175760652,0.689925887998731,6.52241921291592,9.23598770788537
"Epinephelus merra","Gambiers",4.6,8.05493364889767,0.700305033130293,6.66964470391444,9.42544920652632
"Epinephelus merra","Gambiers",4.7,8.22376451455861,0.710775798827105,6.81575482079181,9.61582314943
"Epinephelus merra","Gambiers",4.8,8.39245447317154,0.721332913629535,6.96271101245319,9.80528900431406
"Epinephelus merra","Gambiers",4.9,8.5610036432182,0.731971382732011,7.10988882189384,9.99430163581777
"Epinephelus merra","Gambiers",5,8.72941214307997,0.742686473956356,7.25681501541866,10.1870635560916
"Epinephelus merra","Gambiers",5.1,8.89768009103794,0.753473704168202,7.40633671838153,10.3765845374173
"Epinephelus merra","Gambiers",5.2,9.06580760527302,0.7643288261784,7.55549684728732,10.5656932094936
"Epinephelus merra","Gambiers",5.3,9.23379480386602,0.775247816158117,7.70332077824874,10.7555446230077
"Epinephelus merra","Gambiers",5.4,9.40164180479768,0.786226861585396,7.8475692434396,10.9477746310933
"Epinephelus merra","Gambiers",5.5,9.56934872594887,0.797262349731944,7.99323217933097,11.1348612762538
"Epinephelus merra","Gambiers",5.6,9.73691568510056,0.808350856691673,8.13695435652178,11.3205802862169
"Epinephelus merra","Gambiers",5.7,9.90434279993397,0.819489136946629,8.28055304430881,11.5100041056707
"Epinephelus merra","Gambiers",5.8,10.0716301880306,0.830674113461367,8.42437419712507,11.7001649271893
"Epinephelus merra","Gambiers",5.9,10.2387779668725,0.841902868293239,8.5699340422314,11.8939707687743
"Epinephelus merra","Gambiers",6,10.405786253842,0.853172633703335,8.7150708600344,12.0834650486322
"Epinephelus merra","Gambiers",6.1,10.5726551662221,0.864480783750856,8.85912279560498,12.2682257132656
"Epinephelus merra","Gambiers",6.2,10.7393848211965,0.87582482635227,9.00305142092172,12.4557078728672
"Epinephelus merra","Gambiers",6.3,10.9059753358495,0.88720239578573,9.148128798773,12.6453810760482
"Epinephelus merra","Gambiers",6.4,11.0724268271665,0.898611245620708,9.29321614056163,12.8318582492947
"Epinephelus merra","Gambiers",6.5,11.2387394120335,0.910049242052621,9.43904373513525,13.0221904883267
"Epinephelus merra","Gambiers",6.6,11.4049132072378,0.921514357622305,9.58209241139893,13.2110056466831
"Epinephelus merra","Gambiers",6.7,11.5709483294674,0.933004665300454,9.72441409997068,13.4011671010589
"Epinephelus merra","Gambiers",6.8,11.7368448953118,0.944518332917597,9.8679256122823,13.5885330907587
"Epinephelus merra","Gambiers",6.9,11.9026030212617,0.956053617920708,10.0092033140952,13.7798742577178
"Epinephelus merra","Gambiers",7,12.068222823709,0.9676088624382,10.1517341054865,13.9708792020954
"Epinephelus merra","Gambiers",7.1,12.233704418947,0.979182488635753,10.2923988650453,14.1598417704216
"Epinephelus merra","Gambiers",7.2,12.3990479231707,0.990772994346155,10.4315070726238,14.3491333463312
"Epinephelus merra","Gambiers",7.3,12.5642534524766,1.00237894895711,10.5713259626404,14.5387442942244
"Epinephelus merra","Gambiers",7.4,12.7293211228628,1.0139989895417,10.7099716420202,14.7262203927636
"Epinephelus merra","Gambiers",7.5,12.8942510502292,1.02563181721712,10.8512591404646,14.9153624304433
"Epinephelus merra","Gambiers",7.6,13.0590433503775,1.03727619371768,10.9907108294302,15.1020372321726
"Epinephelus merra","Gambiers",7.7,13.2236981390115,1.04893093816945,11.1310900607476,15.2895695428644
"Epinephelus merra","Gambiers",7.8,13.3882155317367,1.0605949240539,11.2730195120681,15.4775973881023
"Epinephelus merra","Gambiers",7.9,13.5525956440609,1.07226707634925,11.4145942328019,15.6640684963662
"Epinephelus merra","Gambiers",8,13.7168385913941,1.08394636883847,11.5553246006544,15.853105964756
"Epinephelus merra","Gambiers",8.1,13.8809444890484,1.09563182157379,11.7025880213174,16.0431333864264
"Epinephelus merra","Gambiers",8.2,14.0449134522384,1.10732249848802,11.8392051684552,16.230726148684
"Epinephelus merra","Gambiers",8.3,14.208745596081,1.11901750514364,11.9827466779926,16.4175459035869
"Epinephelus merra","Gambiers",8.4,14.3724410355957,1.13071598661122,12.119450838216,16.6003732896059
"Epinephelus merra","Gambiers",8.5,14.5359998857045,1.14241712546919,12.2597054531494,16.7878396138024
"Epinephelus merra","Gambiers",8.6,14.6994222612321,1.15412013991748,12.402157348634,16.9788153945683
"Epinephelus merra","Gambiers",8.7,14.862708276906,1.16582428199799,12.5454992948691,17.1658403927376
"Epinephelus merra","Gambiers",8.8,15.0258580473565,1.1775288359155,12.6841697268712,17.3540116188547
"Epinephelus merra","Gambiers",8.9,15.1888716871169,1.18923311645266,12.8249648412981,17.5416667895393
"Epinephelus merra","Gambiers",9,15.3517493106233,1.2009364674735,12.9640013666742,17.7275487670142
"Epinephelus merra","Gambiers",9.1,15.5144910322152,1.21263826050995,13.1050456218833,17.9149674078823
"Epinephelus merra","Gambiers",9.2,15.6770969661349,1.22433789342645,13.2436031703961,18.0979272152203
"Epinephelus merra","Gambiers",9.3,15.8395672265283,1.23603478915778,13.3836882843093,18.2859952991089
"Epinephelus merra","Gambiers",9.4,16.0019019274444,1.24772839451583,13.5235986837,18.4705558654045
"Epinephelus merra","Gambiers",9.5,16.1641011828357,1.25941817906112,13.6600926708774,18.6615841867879
"Epinephelus merra","Gambiers",9.6,16.3261651065582,1.2711036340352,13.8010501163141,18.849103378762
"Epinephelus merra","Gambiers",9.7,16.4880938123715,1.28278427135029,13.9418179632483,19.0353889555938
"Epinephelus merra","Gambiers",9.8,16.6498874139389,1.29445962263279,14.0825509210198,19.2219053760852
"Epinephelus merra","Gambiers",9.9,16.8115460248272,1.30612923831751,14.2203496724004,19.4082616718828
"Epinephelus merra","Gambiers",10,16.9730697585074,1.31779268678955,14.3576012756428,19.5956133240484
"Epinephelus merra","Gambiers",10.1,17.1344587283542,1.32944955357111,14.4952912203864,19.7832666280719
"Epinephelus merra","Gambiers",10.2,17.2957130476462,1.34109944055066,14.6310072166068,19.9706370243112
"Epinephelus merra","Gambiers",10.3,17.4568328295664,1.35274196525189,14.7718640083125,20.1594946479032
"Epinephelus merra","Gambiers",10.4,17.6178181872015,1.36437676014025,14.9115580264415,20.3446925010375
"Epinephelus merra","Gambiers",10.5,17.7786692335429,1.37600347196492,15.0474022269776,20.5284389436655
"Epinephelus merra","Gambiers",10.6,17.939386081486,1.38762176113411,15.1853337104124,20.7138389075277
"Epinephelus merra","Gambiers",10.7,18.0999688438308,1.39923130112191,15.3235821002302,20.9002644530086
"Epinephelus merra","Gambiers",10.8,18.2604176332816,1.4108317779048,15.4611854399253,21.0853718582151
"Epinephelus merra","Gambiers",10.9,18.4207325624474,1.42242288942629,15.6012919345599,21.2726313773562
"Epinephelus merra","Gambiers",11,18.5809137438418,1.43400434508794,15.7371890440864,21.4547136658861
"Epinephelus merra","Gambiers",11.1,18.7409612898831,1.44557586526546,15.8733740075741,21.6363246632864
"Epinephelus merra","Gambiers",11.2,18.9008753128944,1.45713718084847,16.0104046498136,21.8169213840319
"Epinephelus merra","Gambiers",11.3,19.0606559251039,1.46868803280248,16.1465871499288,21.9974349207594
"Epinephelus merra","Gambiers",11.4,19.2203032386445,1.48022817175212,16.2843895427176,22.1827507624564
"Epinephelus merra","Gambiers",11.5,19.3798173655542,1.49175735758424,16.4208244201568,22.3636786742308
"Epinephelus merra","Gambiers",11.6,19.5391984177762,1.50327535906999,16.557968602146,22.547254695403
"Epinephelus merra","Gambiers",11.7,19.698446507159,1.51478195350466,16.6932709837777,22.7260913091944
"Epinephelus merra","Gambiers",11.8,19.8575617454562,1.52627692636457,16.8292035890696,22.906774667401
"Epinephelus merra","Gambiers",11.9,20.0165442443269,1.53776007097992,16.9661051351996,23.0881038654221
"Epinephelus merra","Gambiers",12,20.1753941153356,1.5492311882228,17.1022296206587,23.2675260055885
"Epinephelus merra","Gambiers",12.1,20.3341114699523,1.56069008620966,17.2386399219667,23.4473639715784
"Epinephelus merra","Gambiers",12.2,20.4926964195528,1.57213658001734,17.3743309227357,23.6299141253596
"Epinephelus merra","Gambiers",12.3,20.6511490754185,1.58357049141208,17.5063280117915,23.8124404364037
"Epinephelus merra","Gambiers",12.4,20.8094695487364,1.59499164859075,17.6403838263467,23.9928971146256
"Epinephelus merra","Gambiers",12.5,20.9676579505996,1.60639988593373,17.7780213342202,24.1729097369867
"Epinephelus merra","Gambiers",12.6,21.125714392007,1.61779504376888,17.9132539064642,24.3545520511732
"Epinephelus merra","Gambiers",12.7,21.2836389838636,1.62917696814587,18.0481671983727,24.5333104178594
"Epinephelus merra","Gambiers",12.8,21.4414318369806,1.64054551062063,18.1807763788537,24.7147309250357
"Epinephelus merra","Gambiers",12.9,21.599093062075,1.65190052804905,18.315331485803,24.8970819610379
"Epinephelus merra","Gambiers",13,21.7566227697705,1.66324188238991,18.4546104046486,25.0805610732472
"Epinephelus merra","Gambiers",13.1,21.9140210705969,1.67456944051609,18.588568543071,25.2627306540249
"Epinephelus merra","Gambiers",13.2,22.0712880749904,1.68588307403412,18.7252629217334,25.4432837225059
"Epinephelus merra","Gambiers",13.3,22.2284238932938,1.6971826591113,18.8587260191869,25.6250452398054
"Epinephelus merra","Gambiers",13.4,22.3854286357565,1.70846807631028,18.9935954010371,25.8058475016749
"Epinephelus merra","Gambiers",13.5,22.5423024125345,1.71973921043051,19.125674117352,25.9847722293564
"Epinephelus merra","Gambiers",13.6,22.6990453336905,1.73099595035646,19.2575755350945,26.1625950068803
"Epinephelus merra","Gambiers",13.7,22.855657509194,1.74223818891214,19.3948871407445,26.3421107578757
"Epinephelus merra","Gambiers",13.8,23.0121390489215,1.75346582272157,19.5288416623541,26.5218097864928
"Epinephelus merra","Gambiers",13.9,23.1684900626565,1.76467875207518,19.6639009550364,26.6991312610982
"Epinephelus merra","Gambiers",14,23.3247106600894,1.77587688080148,19.7974666792421,26.8765747470688
"Epinephelus merra","Gambiers",14.1,23.4808009508179,1.78706011614414,19.931599641493,27.0548171032422
"Epinephelus merra","Gambiers",14.2,23.6367610443468,1.79822836864393,20.0641521739075,27.2321399762414
"Epinephelus merra","Gambiers",14.3,23.7925910500882,1.80938155202545,20.1967515089651,27.4092928627348
"Epinephelus merra","Gambiers",14.4,23.9482910773616,1.82051958308841,20.3320092966036,27.58873894573
"Epinephelus merra","Gambiers",14.5,24.1038612353941,1.83164238160322,20.4681169536708,27.7633294809375
"Epinephelus merra","Gambiers",14.6,24.25930163332,1.84274987021071,20.6032703780035,27.937777441586
"Epinephelus merra","Gambiers",14.7,24.4146123801814,1.85384197432575,20.7358623135391,28.1161637309178
"Epinephelus merra","Gambiers",14.8,24.5697935849282,1.86491862204476,20.8681689728398,28.291954879722
"Epinephelus merra","Gambiers",14.9,24.7248453564179,1.87597974405667,21.0002906153786,28.4673657595606
"Epinephelus merra","Gambiers",15,24.8797678034159,1.88702527355739,21.1337112116705,28.6445217219912
"Epinephelus merra","Gambiers",15.1,25.0345610345955,1.8980551461676,21.2686021166144,28.819910007344
"Epinephelus merra","Gambiers",15.2,25.189225158538,1.9090692998536,21.3992659107055,28.9950654132647
"Epinephelus merra","Gambiers",15.3,25.3437602837329,1.92006767485123,21.531774185662,29.1714387676198
"Epinephelus merra","Gambiers",15.4,25.4981665185776,1.93105021359261,21.6635814719361,29.3467292923196
"Epinephelus merra","Gambiers",15.5,25.652443971378,1.9420168606357,21.797820255378,29.5218326884051
"Epinephelus merra","Gambiers",15.6,25.8065927503483,1.95296756259641,21.9310429789078,29.6969006211177
"Epinephelus merra","Gambiers",15.7,25.9606129636108,1.96390226808332,22.0622580574816,29.8734576812173
"Epinephelus merra","Gambiers",15.8,26.1145047191967,1.97482092763468,22.193356329782,30.0527321066902
"Epinephelus merra","Gambiers",15.9,26.2682681250454,1.98572349365789,22.3243758426673,30.2310969836607
"Epinephelus merra","Gambiers",16,26.4219032890051,1.99660992037105,22.4566077678177,30.4097365838188
"Epinephelus merra","Gambiers",16.1,26.5754103188326,2.0074801637467,22.5882573539155,30.5829908025412
"Epinephelus merra","Gambiers",16.2,26.7287893221936,2.01833418145758,22.7172232266662,30.7560238389459
"Epinephelus merra","Gambiers",16.3,26.8820404066627,2.02917193282431,22.8473680117299,30.9289304180294
"Epinephelus merra","Gambiers",16.4,27.0351636797232,2.039993378765,22.9778818396478,31.1017606451077
"Epinephelus merra","Gambiers",16.5,27.1881592487677,2.05079848174659,23.10916383958,31.2754426186117
"Epinephelus merra","Gambiers",16.6,27.3410272210977,2.06158720573792,23.2450609173017,31.4467402055521
"Epinephelus merra","Gambiers",16.7,27.4937677039239,2.07235951616449,23.3756286090241,31.6185467244477
"Epinephelus merra","Gambiers",16.8,27.6463808043664,2.08311537986476,23.5057992942145,31.7894305548739
"Epinephelus merra","Gambiers",16.9,27.7988666294543,2.09385476504795,23.6358650728986,31.9629143302655
"Epinephelus merra","Gambiers",17,27.9512252861266,2.10457764125339,23.7658355786839,32.1349316693087
"Epinephelus merra","Hao",0,0.444909958066047,0.787718037335117,-1.32434533645143,1.53977572130331
"Epinephelus merra","Hao",0.1,0.756373362466426,0.781784625859111,-0.983815066523824,1.87225606774228
"Epinephelus merra","Hao",0.2,1.06737096604111,0.777611004154064,-0.656616108061412,2.21221342933204
"Epinephelus merra","Hao",0.3,1.37790347557769,0.775209544982542,-0.319104601482244,2.5492283435773
"Epinephelus merra","Hao",0.4,1.6879715967758,0.774580764807694,0.00666438407298721,2.88910123566777
"Epinephelus merra","Hao",0.5,1.99757603424882,0.775713128009971,0.330100494662339,3.229882673948
"Epinephelus merra","Hao",0.6,2.30671749152559,0.778583258622962,0.650478230075988,3.57344391039657
"Epinephelus merra","Hao",0.7,2.61539667105207,0.783156545861822,0.968056376508993,3.91483261066224
"Epinephelus merra","Hao",0.8,2.92361427419308,0.789388099759297,1.27858533701448,4.25395183342263
"Epinephelus merra","Hao",0.9,3.23137100123392,0.79722398900309,1.58439517420923,4.59883043620772
"Epinephelus merra","Hao",1,3.53866755138211,0.806602677424764,1.88321000598305,4.94170958123239
"Epinephelus merra","Hao",1.1,3.84550462276908,0.817456569712176,2.17991741295804,5.29624793347424
"Epinephelus merra","Hao",1.2,4.15188291245179,0.829713580297785,2.46783340852361,5.64298983172829
"Epinephelus merra","Hao",1.3,4.45780311641445,0.843298650166281,2.76263770224449,5.99643595494857
"Epinephelus merra","Hao",1.4,4.76326592957021,0.858135151924771,3.04678614073248,6.34493788573118
"Epinephelus merra","Hao",1.5,5.06827204576279,0.87414614115222,3.33048157525188,6.69825868453518
"Epinephelus merra","Hao",1.6,5.37282215776818,0.891255429418954,3.6049075580272,7.04696872162601
"Epinephelus merra","Hao",1.7,5.67691695729629,0.909388469719645,3.87447826468901,7.39557931415366
"Epinephelus merra","Hao",1.8,5.98055713499262,0.928473057401943,4.14925544492406,7.74522338882351
"Epinephelus merra","Hao",1.9,6.28374338043993,0.94843985865878,4.4141641090764,8.10087627172737
"Epinephelus merra","Hao",2,6.58647638215989,0.969222784435068,4.67051928590197,8.44801646646616
