"age","ypred_m","ypred_lq","ypred_uq","yrep_m","yrep_lq","yrep_uq","Species","Location"
4,19.2596641518645,18.093460326657,20.3944060609518,19.7571981349021,18.5491229978329,20.9732463804431,"Acanthurus achilles","Manuae"
5,19.3810709431262,18.1364246769811,20.6041780064737,19.9170465377086,18.6133348347043,21.281540031141,"Acanthurus achilles","Manuae"
6,19.4202994840331,18.1515605058922,20.6703019698942,19.972381985787,18.6273460922212,21.3683083772478,"Acanthurus achilles","Manuae"
7,19.4331775294053,18.1542741635009,20.7025849225177,19.9918394662908,18.6308021513585,21.4273268265548,"Acanthurus achilles","Manuae"
0,0.466514398202898,-0.564090578556761,1.5178251694884,0.449759582579856,-0.542466792342027,1.46766103099632,"Acanthurus achilles","Manuae"
1,13.6752467052568,12.5937069695637,14.7847986372304,13.6146403647562,12.4616011568752,14.7679611185323,"Acanthurus achilles","Manuae"
2,17.6556399117676,16.8491892946687,18.4969200881209,17.9142376915768,17.0641398032673,18.8383081246708,"Acanthurus achilles","Manuae"
3,18.8777312501222,17.8805103539974,19.8668715073902,19.3468048335317,18.2433680398336,20.426432999143,"Acanthurus achilles","Manuae"
4,19.2596641518645,18.093460326657,20.3944060609518,19.833236342201,18.5080132291732,21.0983255127677,"Acanthurus achilles","Manuae"
5,19.3810709431262,18.1364246769811,20.6041780064737,20.0014021864358,18.5881619093984,21.4084817788404,"Acanthurus achilles","Manuae"
6,19.4202994840331,18.1515605058922,20.6703019698942,20.0605442943317,18.60307890586,21.5323688814071,"Acanthurus achilles","Manuae"
0,0.466514398202898,-0.564090578556761,1.5178251694884,0.473152820851534,-0.594696040796523,1.5557394982523,"Acanthurus achilles","Manuae"
1,13.6752467052568,12.5937069695637,14.7847986372304,13.6761357581729,12.5883507495004,14.7234090683216,"Acanthurus achilles","Manuae"
2,17.6556399117676,16.8491892946687,18.4969200881209,17.4967153463168,16.4610104204709,18.5185719615564,"Acanthurus achilles","Manuae"
3,18.8777312501222,17.8805103539974,19.8668715073902,18.638888879824,17.1595662205059,20.0655390842634,"Acanthurus achilles","Manuae"
4,19.2596641518645,18.093460326657,20.3944060609518,18.9908345094202,17.2930105112796,20.7101414614726,"Acanthurus achilles","Manuae"
0,0.466514398202898,-0.564090578556761,1.5178251694884,0.526363442957701,-0.655752569361973,1.72565956925012,"Acanthurus achilles","Manuae"
1,13.6752467052568,12.5937069695637,14.7847986372304,13.6705912847756,12.7564932902437,14.5761873429108,"Acanthurus achilles","Manuae"
2,17.6556399117676,16.8491892946687,18.4969200881209,16.5272644643092,15.8293991398234,17.2179868399419,"Acanthurus achilles","Manuae"
3,18.8777312501222,17.8805103539974,19.8668715073902,17.1653741552648,16.3411169798441,17.9764244327645,"Acanthurus achilles","Manuae"
4,19.2596641518645,18.093460326657,20.3944060609518,17.3116195997378,16.4250355268545,18.202839859429,"Acanthurus achilles","Manuae"
5,19.3810709431262,18.1364246769811,20.6041780064737,17.3459559761611,16.4432425681225,18.264211112851,"Acanthurus achilles","Manuae"
6,19.4202994840331,18.1515605058922,20.6703019698942,17.3542033559472,16.4460379702004,18.2816813518376,"Acanthurus achilles","Manuae"
7,19.4331775294053,18.1542741635009,20.7025849225177,17.3562274276714,16.4461145452056,18.285452263988,"Acanthurus achilles","Manuae"
8,19.4374710895594,18.1549325143005,20.711585528596,17.3567343991828,16.4461251335213,18.2875483139773,"Acanthurus achilles","Manuae"
9,19.4389244514976,18.1550970932432,20.7134130555699,17.3568638537721,16.4461266319973,18.2881528973493,"Acanthurus achilles","Manuae"
10,19.4394238157195,18.1551370949731,20.714903306738,17.3568975186262,16.4461268499742,18.2883272938035,"Acanthurus achilles","Manuae"
11,19.4395979442514,18.1551468279236,20.7166901969026,17.3569064255039,16.4461268826748,18.2883776026514,"Acanthurus achilles","Manuae"
12,19.4396595567111,18.1551491988817,20.7174328322249,17.3569088206903,16.4461268877426,18.288392116241,"Acanthurus achilles","Manuae"
13,19.439681675411,18.1551497772093,20.7177415141976,17.3569094747298,16.4461268885537,18.2883963034786,"Acanthurus achilles","Manuae"
0,0.466514398202898,-0.564090578556761,1.5178251694884,0.492512430489687,-0.611226216648968,1.61082642332602,"Acanthurus achilles","Manuae"
1,13.6752467052568,12.5937069695637,14.7847986372304,13.7156617767213,12.7231595248784,14.7270260617468,"Acanthurus achilles","Manuae"
2,17.6556399117676,16.8491892946687,18.4969200881209,17.1842884516114,16.4897871531035,17.9012902041417,"Acanthurus achilles","Manuae"
3,18.8777312501222,17.8805103539974,19.8668715073902,18.1121846977132,17.3444132379376,18.8642110734496,"Acanthurus achilles","Manuae"
4,19.2596641518645,18.093460326657,20.3944060609518,18.365056030775,17.511929001684,19.1996254051068,"Acanthurus achilles","Manuae"
5,19.3810709431262,18.1364246769811,20.6041780064737,18.4351933312201,17.5522516909593,19.3088427753643,"Acanthurus achilles","Manuae"
6,19.4202994840331,18.1515605058922,20.6703019698942,18.4549759602074,17.565805016684,19.3466260845568,"Acanthurus achilles","Manuae"
7,19.4331775294053,18.1542741635009,20.7025849225177,18.4606459010011,17.5668974682969,19.357082107957,"Acanthurus achilles","Manuae"
8,19.4374710895594,18.1549325143005,20.711585528596,18.4622961024825,17.5674136079318,19.3609796717842,"Acanthurus achilles","Manuae"
9,19.4389244514976,18.1550970932432,20.7134130555699,18.462783504368,17.5676492612524,19.3614669190461,"Acanthurus achilles","Manuae"
10,19.4394238157195,18.1551370949731,20.714903306738,18.4629295116967,17.567709661469,19.3615955476778,"Acanthurus achilles","Manuae"
11,19.4395979442514,18.1551468279236,20.7166901969026,18.4629738478005,17.5677251432443,19.3616294159844,"Acanthurus achilles","Manuae"
12,19.4396595567111,18.1551491988817,20.7174328322249,18.4629874874452,17.5677291116815,19.361638200698,"Acanthurus achilles","Manuae"
14,19.4396897309065,18.1551499184814,20.7178698338984,18.4629930760444,17.5677303897195,19.3616412650361,"Acanthurus achilles","Manuae"
0,0.466514398202898,-0.564090578556761,1.5178251694884,0.472040288889049,-0.581060836179855,1.53556845440526,"Acanthurus achilles","Manuae"
1,13.6752467052568,12.5937069695637,14.7847986372304,13.6744600901135,12.5993088862715,14.7573221121886,"Acanthurus achilles","Manuae"
2,17.6556399117676,16.8491892946687,18.4969200881209,17.5343943951058,16.4707963718063,18.5629662188126,"Acanthurus achilles","Manuae"
3,18.8777312501222,17.8805103539974,19.8668715073902,18.6963923956055,17.215455685635,20.1245231846638,"Acanthurus achilles","Manuae"
4,19.2596641518645,18.093460326657,20.3944060609518,19.0559537715404,17.3736806562762,20.7642381399019,"Acanthurus achilles","Manuae"
0,0.667013328600877,-0.986904738184024,2.50228926901129,0.720633310248442,-1.09725457166692,2.68367793212707,"Acanthurus lineatus","Marquesas"
1,15.8473820695666,13.9506054577813,17.7920588294124,15.7580713121738,13.8214578002006,17.5705511459686,"Acanthurus lineatus","Marquesas"
2,21.2859640762593,19.0335519641477,23.4090910939736,20.1144309981606,17.227092676956,22.6324306159424,"Acanthurus lineatus","Marquesas"
3,23.3361356836151,20.0130431974397,26.3244480943583,21.5422235441546,17.5260005118113,25.7472334419347,"Acanthurus lineatus","Marquesas"
0,0.667013328600877,-0.986904738184024,2.50228926901129,1.21485489227932,-2.25356859209965,4.35004844701704,"Acanthurus lineatus","Marquesas"
1,15.8473820695666,13.9506054577813,17.7920588294124,10.949608569151,8.44874470220711,13.3646658538449,"Acanthurus lineatus","Marquesas"
2,21.2859640762593,19.0335519641477,23.4090910939736,11.129571176238,8.4650770894598,14.0006972594052,"Acanthurus lineatus","Marquesas"
3,23.3361356836151,20.0130431974397,26.3244480943583,11.1379608388271,8.46562383923873,14.058036145366,"Acanthurus lineatus","Marquesas"
4,24.1430898052971,20.169651435893,27.9070655699653,11.1385782873636,8.46565799042988,14.0606573416242,"Acanthurus lineatus","Marquesas"
0,0.667013328600877,-0.986904738184024,2.50228926901129,0.714306073326847,-1.07888175551734,2.65760741321437,"Acanthurus lineatus","Marquesas"
1,15.8473820695666,13.9506054577813,17.7920588294124,15.9283812572522,14.1816626549765,17.6982127213073,"Acanthurus lineatus","Marquesas"
2,21.2859640762593,19.0335519641477,23.4090910939736,20.491464697545,18.6701512847273,22.2515715402186,"Acanthurus lineatus","Marquesas"
3,23.3361356836151,20.0130431974397,26.3244480943583,21.9348574721545,19.4395054333658,24.3447498388397,"Acanthurus lineatus","Marquesas"
4,24.1430898052971,20.169651435893,27.9070655699653,22.4134647305442,19.5678965536228,25.3460124696441,"Acanthurus lineatus","Marquesas"
5,24.4730338055619,20.2187504779476,28.7522384025378,22.5790828210429,19.5997870064258,25.8012335438887,"Acanthurus lineatus","Marquesas"
0,0.667013328600877,-0.986904738184024,2.50228926901129,0.690356717271707,-1.01026298849155,2.56985172170466,"Acanthurus lineatus","Marquesas"
1,15.8473820695666,13.9506054577813,17.7920588294124,15.9548135582291,14.1635162986758,17.8094466845372,"Acanthurus lineatus","Marquesas"
2,21.2859640762593,19.0335519641477,23.4090910939736,20.9657190448774,19.5208631347213,22.4477649414965,"Acanthurus lineatus","Marquesas"
3,23.3361356836151,20.0130431974397,26.3244480943583,22.6650100690492,20.8986170109188,24.3358824569329,"Acanthurus lineatus","Marquesas"
4,24.1430898052971,20.169651435893,27.9070655699653,23.2584942591147,21.1971838442864,25.2601717544983,"Acanthurus lineatus","Marquesas"
5,24.4730338055619,20.2187504779476,28.7522384025378,23.4714618548568,21.2839059692812,25.6827736580241,"Acanthurus lineatus","Marquesas"
6,24.6126572989577,20.232042060194,29.1965656950102,23.5498326936875,21.3024719705427,25.8769803859923,"Acanthurus lineatus","Marquesas"
7,24.6736395339118,20.2330896821785,29.4332351522819,23.5793619551406,21.3085987974284,25.9439533576714,"Acanthurus lineatus","Marquesas"
8,24.7010719634493,20.233301456214,29.5469330035208,23.5907393637391,21.3090021515056,25.979226136002,"Acanthurus lineatus","Marquesas"
0,0.667013328600877,-0.986904738184024,2.50228926901129,0.517683898650467,-0.735306172531294,1.97646641255453,"Acanthurus lineatus","Marquesas"
1,15.8473820695666,13.9506054577813,17.7920588294124,14.7585032026236,12.5350597291589,17.2456086955814,"Acanthurus lineatus","Marquesas"
2,21.2859640762593,19.0335519641477,23.4090910939736,22.7242536381948,20.1691966100574,25.3059866603246,"Acanthurus lineatus","Marquesas"
3,23.3361356836151,20.0130431974397,26.3244480943583,27.2079653831017,24.9955276004989,29.2820625153643,"Acanthurus lineatus","Marquesas"
4,24.1430898052971,20.169651435893,27.9070655699653,29.7469494080276,27.9801760488305,31.3914573651449,"Acanthurus lineatus","Marquesas"
5,24.4730338055619,20.2187504779476,28.7522384025378,31.1930435849926,29.7098628627506,32.6333656654468,"Acanthurus lineatus","Marquesas"
6,24.6126572989577,20.232042060194,29.1965656950102,32.021290349539,30.6353179701508,33.4248480646266,"Acanthurus lineatus","Marquesas"
7,24.6736395339118,20.2330896821785,29.4332351522819,32.4982366790879,31.0410063659612,33.9538322106561,"Acanthurus lineatus","Marquesas"
8,24.7010719634493,20.233301456214,29.5469330035208,32.7743278798264,31.2484177151449,34.304694922755,"Acanthurus lineatus","Marquesas"
9,24.7137615362985,20.2333442751283,29.5846085430897,32.9349633226112,31.3655573554194,34.5167679516634,"Acanthurus lineatus","Marquesas"
10,24.7197901715451,20.2333529343798,29.6087058813342,33.0288866402945,31.423656693369,34.6703678053528,"Acanthurus lineatus","Marquesas"
11,24.7227289273846,20.2333546858209,29.619825408122,33.0840677730746,31.4502667068767,34.7573356365724,"Acanthurus lineatus","Marquesas"
12,24.7241976400424,20.2333550401211,29.6240691495548,33.1166393452293,31.4611960913327,34.8172794067086,"Acanthurus lineatus","Marquesas"
13,24.7249496576416,20.2333551118013,29.6357469291528,33.1359531122187,31.4719239148102,34.8587653104709,"Acanthurus lineatus","Marquesas"
14,24.7253438620419,20.2333551263048,29.6378884818792,33.1474565514404,31.4770604871974,34.8868038735862,"Acanthurus lineatus","Marquesas"
15,24.7255552429945,20.2333551292397,29.6389863735045,33.154337936736,31.4791209705254,34.9017941479747,"Acanthurus lineatus","Marquesas"
0,0.667013328600877,-0.986904738184024,2.50228926901129,0.617337507866986,-0.880509349828632,2.3170876770344,"Acanthurus lineatus","Marquesas"
1,15.8473820695666,13.9506054577813,17.7920588294124,15.7219512110354,13.7618495137345,17.8251559313437,"Acanthurus lineatus","Marquesas"
2,21.2859640762593,19.0335519641477,23.4090910939736,22.097115374909,20.4124604711557,23.7986560083221,"Acanthurus lineatus","Marquesas"
3,23.3361356836151,20.0130431974397,26.3244480943583,24.8324340971163,23.3642143586077,26.3056915916443,"Acanthurus lineatus","Marquesas"
4,24.1430898052971,20.169651435893,27.9070655699653,26.0242407530392,24.3616129425235,27.6126077086064,"Acanthurus lineatus","Marquesas"
5,24.4730338055619,20.2187504779476,28.7522384025378,26.5511161993847,24.6828294058235,28.3150194829678,"Acanthurus lineatus","Marquesas"
6,24.6126572989577,20.232042060194,29.1965656950102,26.7872695536268,24.7998070461418,28.742071061863,"Acanthurus lineatus","Marquesas"
7,24.6736395339118,20.2330896821785,29.4332351522819,26.8945170050313,24.8319071723882,28.953271031331,"Acanthurus lineatus","Marquesas"
8,24.7010719634493,20.233301456214,29.5469330035208,26.9438391893456,24.8451971132727,29.0813414683348,"Acanthurus lineatus","Marquesas"
9,24.7137615362985,20.2333442751283,29.5846085430897,26.9667975823505,24.8517597290652,29.1499858319291,"Acanthurus lineatus","Marquesas"
10,24.7197901715451,20.2333529343798,29.6087058813342,26.9776090801705,24.8551783318369,29.1814228044863,"Acanthurus lineatus","Marquesas"
0,0.667013328600877,-0.986904738184024,2.50228926901129,0.672159659616176,-0.969406989944352,2.52494498601721,"Acanthurus lineatus","Marquesas"
1,15.8473820695666,13.9506054577813,17.7920588294124,15.9513440009203,14.1475033287244,17.8783933342454,"Acanthurus lineatus","Marquesas"
2,21.2859640762593,19.0335519641477,23.4090910939736,21.3148325479275,19.9412498870952,22.624949370471,"Acanthurus lineatus","Marquesas"
3,23.3361356836151,20.0130431974397,26.3244480943583,23.2353671581015,22.2130237675358,24.2373383287507,"Acanthurus lineatus","Marquesas"
4,24.1430898052971,20.169651435893,27.9070655699653,23.9358374632279,22.8959061498069,24.9565328813828,"Acanthurus lineatus","Marquesas"
5,24.4730338055619,20.2187504779476,28.7522384025378,24.1957519324819,23.0733485125169,25.3272630740226,"Acanthurus lineatus","Marquesas"
6,24.6126572989577,20.232042060194,29.1965656950102,24.2937694999493,23.1151944104939,25.4874846777597,"Acanthurus lineatus","Marquesas"
7,24.6736395339118,20.2330896821785,29.4332351522819,24.3313036465047,23.1289141690778,25.5554354705573,"Acanthurus lineatus","Marquesas"
8,24.7010719634493,20.233301456214,29.5469330035208,24.3458869874487,23.1331093949032,25.5870561443963,"Acanthurus lineatus","Marquesas"
9,24.7137615362985,20.2333442751283,29.5846085430897,24.3516319407715,23.13366310133,25.5987357670161,"Acanthurus lineatus","Marquesas"
10,24.7197901715451,20.2333529343798,29.6087058813342,24.3539250862689,23.1338172002757,25.6029861009928,"Acanthurus lineatus","Marquesas"
11,24.7227289273846,20.2333546858209,29.619825408122,24.3548519788876,23.1338601018503,25.6043412051594,"Acanthurus lineatus","Marquesas"
12,24.7241976400424,20.2333550401211,29.6240691495548,24.3552311485787,23.1338720503168,25.6063552814271,"Acanthurus lineatus","Marquesas"
13,24.7249496576416,20.2333551118013,29.6357469291528,24.3553880444411,23.1338753794347,25.6067897510332,"Acanthurus lineatus","Marquesas"
14,24.7253438620419,20.2333551263048,29.6378884818792,24.3554536803763,23.1338763074129,25.6069703576471,"Acanthurus lineatus","Marquesas"
15,24.7255552429945,20.2333551292397,29.6389863735045,24.3554814271387,23.1338765662058,25.607043434704,"Acanthurus lineatus","Marquesas"
16,24.7256710811121,20.2333551298336,29.6395497712874,24.3554932744466,23.1338766384142,25.6070740045481,"Acanthurus lineatus","Marquesas"
17,24.7257358847053,20.2333551299538,29.6398391947798,24.3554983814615,23.1338766585729,25.6070867926328,"Acanthurus lineatus","Marquesas"
18,24.7257728470946,20.2333551299781,29.6399880127557,24.3555006030541,23.1338766642039,25.6070921421907,"Acanthurus lineatus","Marquesas"
19,24.7257943119099,20.2333551299831,29.6400551719677,24.3555015778801,23.1338766657778,25.6070943800376,"Acanthurus lineatus","Marquesas"
20,24.7258069841329,20.2333551299841,29.6400892557664,24.355502009177,23.1338766662181,25.6070953161823,"Acanthurus lineatus","Marquesas"
21,24.7258145781353,20.2333551299843,29.6401065537927,24.3555022015034,23.1338766663413,25.607095707794,"Acanthurus lineatus","Marquesas"
22,24.7258191904395,20.2333551299843,29.6401153329149,24.35550228791,23.1338766663758,25.6070958716146,"Acanthurus lineatus","Marquesas"
23,24.7258220254446,20.2333551299843,29.6401197885687,24.3555023270065,23.1338766663855,25.6070959401447,"Acanthurus lineatus","Marquesas"
0,0.667013328600877,-0.986904738184024,2.50228926901129,0.678776108904221,-0.998319483676092,2.55149600186581,"Acanthurus lineatus","Marquesas"
1,15.8473820695666,13.9506054577813,17.7920588294124,15.9420107485111,14.1348293439193,17.8349997728821,"Acanthurus lineatus","Marquesas"
2,21.2859640762593,19.0335519641477,23.4090910939736,21.1621207394327,19.647026622767,22.6633406012802,"Acanthurus lineatus","Marquesas"
3,23.3361356836151,20.0130431974397,26.3244480943583,23.0025923158039,21.2538682147136,24.6709847942518,"Acanthurus lineatus","Marquesas"
4,24.1430898052971,20.169651435893,27.9070655699653,23.6696545867457,21.6362313618718,25.6702606365254,"Acanthurus lineatus","Marquesas"
5,24.4730338055619,20.2187504779476,28.7522384025378,23.9176603262688,21.7242398995251,26.157427377071,"Acanthurus lineatus","Marquesas"
6,24.6126572989577,20.232042060194,29.1965656950102,24.0120795532207,21.7641400312618,26.3984826942037,"Acanthurus lineatus","Marquesas"
7,24.6736395339118,20.2330896821785,29.4332351522819,24.0488351707322,21.776071503745,26.4927113382274,"Acanthurus lineatus","Marquesas"
8,24.7010719634493,20.233301456214,29.5469330035208,24.0634466609623,21.7792087651329,26.5321738046319,"Acanthurus lineatus","Marquesas"
0,0.267715614271897,-0.47617958793129,1.00830045690915,0.325432482397304,-0.594294215286496,1.20346540713861,"Acanthurus nigricans","Marquesas"
1,13.1617158409747,12.3136651991988,13.9906252576071,12.451482997106,11.7642464219782,13.1461103616412,"Acanthurus nigricans","Marquesas"
2,16.1145566151879,14.7380922660047,17.351478093111,13.8027459445542,12.885419884806,14.6859663389044,"Acanthurus nigricans","Marquesas"
3,16.8211197311851,15.0401458901176,18.4856286225667,13.9643570927476,12.9595003781828,14.9559832624248,"Acanthurus nigricans","Marquesas"
4,16.9971863798958,15.0951801484355,18.8631938270832,13.9849157403158,12.9626748065053,14.9941329597904,"Acanthurus nigricans","Marquesas"
5,17.0428225975931,15.1017414954026,18.9893192926673,13.9876796731519,12.9632605548356,15.0016880151656,"Acanthurus nigricans","Marquesas"
6,17.0551339130721,15.1027250338208,19.0257765646497,13.9880705495361,12.9633181100212,15.0035416527117,"Acanthurus nigricans","Marquesas"
0,0.267715614271897,-0.47617958793129,1.00830045690915,0.329227463505743,-0.587462456889204,1.23183906657943,"Acanthurus nigricans","Marquesas"
1,13.1617158409747,12.3136651991988,13.9906252576071,12.3706481330282,11.6263309302282,13.0396797901317,"Acanthurus nigricans","Marquesas"
2,16.1145566151879,14.7380922660047,17.351478093111,13.640991066198,12.6322097354628,14.6351944485668,"Acanthurus nigricans","Marquesas"
3,16.8211197311851,15.0401458901176,18.4856286225667,13.7870471058065,12.680601331225,14.9293776272946,"Acanthurus nigricans","Marquesas"
4,16.9971863798958,15.0951801484355,18.8631938270832,13.8051372157395,12.682910105649,14.9967475575442,"Acanthurus nigricans","Marquesas"
5,17.0428225975931,15.1017414954026,18.9893192926673,13.8075314353579,12.6830433258205,15.0048502216774,"Acanthurus nigricans","Marquesas"
0,0.267715614271897,-0.47617958793129,1.00830045690915,0.243745494850854,-0.428803614739107,0.91707191557143,"Acanthurus nigricans","Marquesas"
1,13.1617158409747,12.3136651991988,13.9906252576071,13.2493716141847,12.3440028837885,14.1644948482525,"Acanthurus nigricans","Marquesas"
2,16.1145566151879,14.7380922660047,17.351478093111,17.0797382991274,16.4491913321597,17.7171229628236,"Acanthurus nigricans","Marquesas"
3,16.8211197311851,15.0401458901176,18.4856286225667,18.2219809980516,17.5398644315493,18.888094240027,"Acanthurus nigricans","Marquesas"
4,16.9971863798958,15.0951801484355,18.8631938270832,18.5667472458472,17.7956732095375,19.3426188778845,"Acanthurus nigricans","Marquesas"
5,17.0428225975931,15.1017414954026,18.9893192926673,18.6720405126652,17.8493153263722,19.5183769976631,"Acanthurus nigricans","Marquesas"
6,17.0551339130721,15.1027250338208,19.0257765646497,18.704569354053,17.8610186210051,19.5696204264382,"Acanthurus nigricans","Marquesas"
7,17.0585986801247,15.1028724760433,19.0421260055088,18.714732616066,17.864814736388,19.5861546532333,"Acanthurus nigricans","Marquesas"
8,17.0596200491778,15.1028945808217,19.0437022425454,18.7179434762748,17.8662104107964,19.5912574440006,"Acanthurus nigricans","Marquesas"
9,17.0599371568082,15.1028978950759,19.0441035285079,18.7189690932489,17.867264242842,19.5924209275203,"Acanthurus nigricans","Marquesas"
0,0.267715614271897,-0.47617958793129,1.00830045690915,0.242156259213344,-0.436711230670267,0.905911555507092,"Acanthurus nigricans","Marquesas"
1,13.1617158409747,12.3136651991988,13.9906252576071,13.2258014802168,12.254377410552,14.1371276373374,"Acanthurus nigricans","Marquesas"
2,16.1145566151879,14.7380922660047,17.351478093111,17.1091177193958,16.0281904767705,18.1585699201255,"Acanthurus nigricans","Marquesas"
3,16.8211197311851,15.0401458901176,18.4856286225667,18.3046647992368,16.748777504454,19.9360329800949,"Acanthurus nigricans","Marquesas"
0,0.267715614271897,-0.47617958793129,1.00830045690915,0.249271906202149,-0.4335982678349,0.941753632311071,"Acanthurus nigricans","Marquesas"
1,13.1617158409747,12.3136651991988,13.9906252576071,13.2511464089387,12.3617232095483,14.1217103588657,"Acanthurus nigricans","Marquesas"
2,16.1145566151879,14.7380922660047,17.351478093111,16.8716376402789,16.1089327553276,17.6249327328378,"Acanthurus nigricans","Marquesas"
3,16.8211197311851,15.0401458901176,18.4856286225667,17.8983824184498,16.8792209733111,18.8724007099106,"Acanthurus nigricans","Marquesas"
4,16.9971863798958,15.0951801484355,18.8631938270832,18.1947097179422,17.0423009453055,19.363471820221,"Acanthurus nigricans","Marquesas"
5,17.0428225975931,15.1017414954026,18.9893192926673,18.2816899413533,17.0757079858369,19.5376464117656,"Acanthurus nigricans","Marquesas"
0,0.267715614271897,-0.47617958793129,1.00830045690915,0.2676736336908,-0.465457999098337,1.00724880204348,"Acanthurus nigricans","Marquesas"
1,13.1617158409747,12.3136651991988,13.9906252576071,13.1906114273138,12.3892538573585,13.9753341909687,"Acanthurus nigricans","Marquesas"
2,16.1145566151879,14.7380922660047,17.351478093111,16.1414456134905,15.4560700975527,16.8121318801154,"Acanthurus nigricans","Marquesas"
3,16.8211197311851,15.0401458901176,18.4856286225667,16.830449014628,15.9683129937149,17.6956567887424,"Acanthurus nigricans","Marquesas"
4,16.9971863798958,15.0951801484355,18.8631938270832,16.9947781405991,16.0585134136969,17.957219737079,"Acanthurus nigricans","Marquesas"
5,17.0428225975931,15.1017414954026,18.9893192926673,17.0347773832304,16.0749964707501,18.0277552169487,"Acanthurus nigricans","Marquesas"
6,17.0551339130721,15.1027250338208,19.0257765646497,17.0447073408494,16.0781451623072,18.0569962282971,"Acanthurus nigricans","Marquesas"
7,17.0585986801247,15.1028724760433,19.0421260055088,17.0472203193429,16.0787435630781,18.0631171574609,"Acanthurus nigricans","Marquesas"
0,0.267715614271897,-0.47617958793129,1.00830045690915,0.253930943382905,-0.451645684098285,0.954307652218794,"Acanthurus nigricans","Marquesas"
1,13.1617158409747,12.3136651991988,13.9906252576071,13.2380886461403,12.35858375877,14.0739326779492,"Acanthurus nigricans","Marquesas"
2,16.1145566151879,14.7380922660047,17.351478093111,16.6881596946668,15.9158311983194,17.4580739893306,"Acanthurus nigricans","Marquesas"
3,16.8211197311851,15.0401458901176,18.4856286225667,17.6252350711563,16.5639996527899,18.6623265694087,"Acanthurus nigricans","Marquesas"
4,16.9971863798958,15.0951801484355,18.8631938270832,17.8851486371959,16.6943629605568,19.0854779883788,"Acanthurus nigricans","Marquesas"
5,17.0428225975931,15.1017414954026,18.9893192926673,17.9587137959406,16.7181315097706,19.2313273923651,"Acanthurus nigricans","Marquesas"
0,0.267715614271897,-0.47617958793129,1.00830045690915,0.249594333342192,-0.436222496803675,0.933120427349216,"Acanthurus nigricans","Marquesas"
1,13.1617158409747,12.3136651991988,13.9906252576071,13.2441984839766,12.3457388933446,14.1030665299619,"Acanthurus nigricans","Marquesas"
2,16.1145566151879,14.7380922660047,17.351478093111,16.8649584613313,16.0949292712062,17.6136038177622,"Acanthurus nigricans","Marquesas"
3,16.8211197311851,15.0401458901176,18.4856286225667,17.893732951062,16.8477767440194,18.8871659960388,"Acanthurus nigricans","Marquesas"
4,16.9971863798958,15.0951801484355,18.8631938270832,18.1915874141422,16.9967405076145,19.3633907521828,"Acanthurus nigricans","Marquesas"
5,17.0428225975931,15.1017414954026,18.9893192926673,18.2794057871679,17.0417933704976,19.5164512653341,"Acanthurus nigricans","Marquesas"
0,0.943721628171823,-0.767469911034498,2.65352797376185,0.928328958815054,-0.741006774867822,2.6276451827318,"Acanthurus pyroferus","Marquesas"
1,10.9877651782349,9.64634814722388,12.4432907954038,10.9292008470758,9.63514850292099,12.3951381898322,"Acanthurus pyroferus","Marquesas"
2,15.5401629652641,14.3092842030702,16.7724236779662,15.6036547842216,14.3141168844523,16.8303799112806,"Acanthurus pyroferus","Marquesas"
3,17.6428652041264,16.507683715447,18.7667849771231,17.8143358255938,16.8489163280726,18.7247312346756,"Acanthurus pyroferus","Marquesas"
4,18.6312167433701,17.1717809091242,19.9583962589407,18.8715825327444,18.0905063248416,19.6477217028323,"Acanthurus pyroferus","Marquesas"
5,19.1034456370831,17.4208807220198,20.6956266101805,19.3826379555649,18.5384445737798,20.2018655334712,"Acanthurus pyroferus","Marquesas"
6,19.3325873083466,17.4946107174123,21.0464231584826,19.6322205863901,18.7134653205302,20.5146756557753,"Acanthurus pyroferus","Marquesas"
7,19.4454209076912,17.530959947816,21.2825613205563,19.7553184563093,18.7744723888097,20.6950930388053,"Acanthurus pyroferus","Marquesas"
8,19.5017692294188,17.5341207384649,21.4386792209365,19.8166140840364,18.7985617986009,20.8115217436671,"Acanthurus pyroferus","Marquesas"
9,19.530292366522,17.5350848535941,21.5357424103845,19.847418917513,18.8067514421706,20.8688626271942,"Acanthurus pyroferus","Marquesas"
10,19.5449203116818,17.5353789890596,21.5822054647242,19.8630395433064,18.8100744154874,20.9034646438379,"Acanthurus pyroferus","Marquesas"
11,19.5525175816174,17.5354687386707,21.6040248551019,19.8710297515606,18.8188238025236,20.9171394161751,"Acanthurus pyroferus","Marquesas"
12,19.556512008978,17.5354961272724,21.621089323849,19.8751516403059,18.819286504167,20.9325108583855,"Acanthurus pyroferus","Marquesas"
13,19.5586373054869,17.5355044861476,21.6337081602687,19.8772956090067,18.8194841115082,20.9426948918917,"Acanthurus pyroferus","Marquesas"
14,19.5597812480696,17.5355070374246,21.6388364361138,19.8784197897414,18.8195664040596,20.9456092461426,"Acanthurus pyroferus","Marquesas"
15,19.5604039254382,17.5355078161641,21.6397480154552,19.8790138984744,18.8195999558048,20.9459657702571,"Acanthurus pyroferus","Marquesas"
16,19.5607465752574,17.5355080538733,21.6402203686457,19.8793302928023,18.8196136746737,20.9461386966118,"Acanthurus pyroferus","Marquesas"
17,19.5609371295452,17.5355081264363,21.6429748029924,19.8795000580757,18.819619302047,20.946222731112,"Acanthurus pyroferus","Marquesas"
